"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"fig|536231.75.peg.151"	857.135537426663	0.445648720384443	0.229361374826852	0	1	1
"fig|536231.75.peg.152"	3499.51936094546	0.661678944206491	0.170034050920906	0	1	1
"fig|536231.75.peg.153"	4049.26221588952	0.756887841659704	0.179498529891371	0	1	1
"fig|536231.75.peg.154"	15.2303654377012	2.93029012861312	1.5801569330664	1.2215812798209	0.221866011441054	0.629619762197587
"fig|536231.75.peg.155"	2.57142905120944	-2.20528452746469	2.52242610312725	-0.477827487580469	0.632772995225918	1
"fig|536231.75.peg.156"	659.209375371888	1.95127741500164	0.21809236316395	4.36180983690165	1.2899096242789e-05	7.96708885584026e-05
"fig|536231.75.peg.157"	1961.91827440246	-1.39033732475342	0.257522265993172	-1.5157420398117	0.129584592971474	0.400792226750894
"fig|536231.75.peg.158"	877.535382238748	-1.88824028638108	0.252120168965633	-3.5230830203916	0.000426557721698853	0.00221950936512936
"fig|536231.75.peg.159"	4534.53366423009	1.54531578434883	0.182365985949364	2.99022748957279	0.00278769747426692	0.0126558992872761
"fig|536231.75.peg.160"	8863.55307263876	1.1854535047724	0.143443395210347	1.29286890135617	0.196056404962806	0.569397856966448
"fig|536231.75.peg.161"	1408.83152258614	-1.11938283183274	0.289872974723393	-0.41184533310377	0.680452791580026	1
"fig|536231.75.peg.162"	3489.77839806463	0.666975633776464	0.195763360187242	0	1	1
"fig|536231.75.peg.163"	99.604478572373	-0.271651386821138	0.566282098253209	0	1	1
"fig|536231.75.peg.164"	16.5282973422985	-0.56156518145865	1.29831208098037	0	1	1
"fig|536231.75.peg.165"	2673.88901977255	2.71015739867853	0.155046539525604	11.0299617386567	2.73981586383989e-28	6.33872653244313e-27
"fig|536231.75.peg.166"	126.317790437777	1.89836267092702	0.433393700769651	2.07285585676868	0.0381856962766323	0.139219078936748
"fig|536231.75.peg.167"	13.7467985695877	-2.55944028042751	1.44412342624197	-1.07985249189235	0.280207871802312	0.756893954505585
"fig|536231.75.peg.168"	90.5929472004716	-0.409029323884678	0.48357055703657	0	1	1
"fig|536231.75.peg.169"	595.183330232944	-0.6285353839997	0.203863928704202	0	1	1
"fig|536231.75.peg.170"	26.3185363261504	-1.19147701207337	0.857231471432895	-0.223366755018113	0.823250076355893	1
"fig|536231.75.peg.171"	129.154563018049	-0.964397458905551	0.35928800700868	0	1	1
"fig|536231.75.peg.172"	666.585289936378	-0.784031653158533	0.248855760256111	0	1	1
"fig|536231.75.peg.173"	756.437643338318	-0.0879748582723392	0.220758442917108	0	1	1
"fig|536231.75.peg.174"	2751.53086325046	-0.164271492650715	0.160745871566587	0	1	1
"fig|536231.75.peg.175"	1379.85577556783	-0.0354038774952977	0.189318650271034	0	1	1
"fig|536231.75.peg.176"	7386.66723560163	-0.0107516052125682	0.182221184990833	0	1	1
"fig|536231.75.peg.177"	247.652865081579	-1.88681604460934	0.46973195542612	-1.88791934286196	0.0590367793649998	0.205574499574553
"fig|536231.75.peg.178"	18986.8606576443	0.685911124106223	0.142895418390566	0	1	1
"fig|536231.75.peg.179"	42.7708856442232	-0.0841505597381022	0.924619693286352	0	1	1
"fig|536231.75.peg.180"	1229.93562278928	-1.73372174351904	0.393034310373158	-1.86681346679996	0.0619276412316947	0.214586387987124
"fig|536231.75.peg.181"	3232.5571828817	-1.75550942729321	0.319255692887257	-2.36647127717785	0.0179585676999814	0.0702390971646838
"fig|536231.75.peg.182"	5284.95288902515	-5.1546959396026	0.254642083723749	-16.3158260364766	7.61688273307147e-60	4.27275819067502e-58
