patricID	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C	btri_t12_riA	btri_t12_riB	btri_t12_riC	btri_t24_riA	btri_t24_riB	btri_t24_riC	btri_t36_riA	btri_t36_riB	btri_t36_riC
fig|536231.75.peg.2358	6755	7466.595	6006	44522.48	47027.185	84472.272	6079.436	4730.903	9829.548	1363.181	748	529.987	69	790.005	560
fig|536231.75.peg.2359	7873.888	8621.331	7494.425	93517.892	79908.475	150730.319	8633.606	7428.668	12342.228	2881.986	1561.558	1029.279	113.075	1263.293	754.815
fig|536231.75.peg.2360	9578.467	9745.563	12320.085	233505.625	206110.337	336447.165	7183.53	10819.552	10152.159	4476.014	2605.127	2391.734	189.457	2565.438	1544.185
fig|536231.75.peg.2361	38421.887	40276.276	36933.49	1282252.613	942881.004	1611777.393	43659.425	54144.823	72074.11	22913.819	12728.315	10660	554.468	9134.265	8234
fig|536231.75.peg.2362	15974.847	16954.394	15818	284719	267741.761	472116.304	13448	10792	19784	3225	2016	1425	311	3325	1803
fig|536231.75.peg.2363	43	66	22	142	133	220	32	15	38	56	76	9	7	14	11
fig|536231.75.peg.2364	3481	4183	3255	20653.242	21226.061	37072.652	2569.223	2598	4525.465	5012	1988	1786	123	949	1093
fig|536231.75.peg.2365	80	193	117	377.758	311.939	1002.348	126.777	89	210.535	191	85	27	7	75	20
fig|536231.75.peg.2366	0	5	2	21	45	19	0	0	14	27	14	0	0	0	0
fig|536231.75.peg.2367	2061	2727.008	1904	16039.665	15566.467	29348.343	1808.396	1566	3275.001	3115	1400	1385	84	734	673
fig|536231.75.peg.2368	151	210.992	178	451.335	560.533	1190.657	134.604	94	160.999	231	53	37	0	61	5
fig|536231.75.peg.2369	5257	6347	5862	73050	62303	127124	5595	6113	9876	7648	3495	2741	210	2758	2368
fig|536231.75.peg.2370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2371	338	417	301	2817	2761	5582	235	123	313	338.401	107	83	5	107	101
fig|536231.75.peg.2372	86	94	62	342	175	562	94	118	182	120.599	57	28	3	9	9
fig|536231.75.peg.2373	2295	2708	2058	20723	19448	38957	2290	1662	2721	1783	664	455	93	771	575
fig|536231.75.peg.2374	99	111	80	188.151	158	324.383	120	108	221	458.079	166	36	11	22	30
fig|536231.75.peg.2375	39	30	25	217.849	120	353.617	70	45	103	285.921	133	148	0	14	45
fig|536231.75.peg.2376	29.275	66	29	72	40	99	31.559	10	35	65	27	20	2	15	0
fig|536231.75.peg.2377	3485.783	3337	2843	23327	24378	42393.986	2155.441	2048	3642	4651	2620	2445	344	2577	2161
fig|536231.75.peg.2378	708	799	624	3214	2282	3115	111	137	183	928	58	136	69	277	324
fig|536231.75.peg.2379	814.456	954	626	1751	1988	4133.468	451.706	298	718	661	311	243	148	287	89
fig|536231.75.peg.2380	71.544	59	39	27.002	63	92.532	12.294	20	27	2	0	2	0	0	0
fig|536231.75.peg.2381	108.277	150.597	102	556.402	674.895	713.743	130.579	142.68	249.391	152.243	66	102.042	7	54.221	26.193
fig|536231.75.peg.2382	1032.775	1136.403	683	6479.647	6865.284	11969.717	1543.113	1497.354	2408.608	5218.757	1142	1524.958	123	1087.779	1486.807
fig|536231.75.peg.2383	270.948	444	327	1186.949	931.822	2566.54	221.308	234.966	457	694	322	187	16	159	239
fig|536231.75.peg.2384	177	228	139	113	183	693	79	42	82	54	18	13	15	30	0
fig|536231.75.peg.2385	1	2	0	0	2	6	3	0	9	0	14	0	0	0	0
fig|536231.75.peg.2386	76	203	134	239.314	160.093	471.804	93.192	69	122	151	84	39	14	14	7
fig|536231.75.peg.2387	864.464	824.01	719	3199.439	4463.125	6335.332	567.528	546.423	933.734	1300	418	384	48	162	383
fig|536231.75.peg.2388	307.536	284	218	516.247	834.783	1511.864	110.281	113.577	202.266	198	166	131	32	41	29
fig|536231.75.peg.2389	3	0	0	0	0	0	0	0	0	0	0	0	0	19	0
fig|536231.75.peg.2390	524	716	387	708	1085	2108	289.334	249	499	715	129	262	52	114	80
fig|536231.75.peg.2391	130	135.526	210	914	780	646	88.666	55	119	178	54	38	29	75	10
fig|536231.75.peg.2392	7375.032	6861.474	5461	32978	34962	54434	3496	2747	5734	8257	3429	3385	664	3066	2327
fig|536231.75.peg.2393	701	697	628	1998	1937	3607	342	274	573	994	400	361	123	257	305
fig|536231.75.peg.2394	1382	1386	1133	4269	5094.374	7883	519	567	900	1213	822	905	121	314	223
fig|536231.75.peg.2395	2602	2396	1714	13172	12887	23498.753	1740	1547	2735	4541	1864	1872	484	1212	1345
fig|536231.75.peg.2396	1698	1703	1192	6893	7283.017	13382.498	923.726	702	1362	1818.002	793	753	194	613	476
fig|536231.75.peg.2397	12	41	28	95	139.983	172.502	20.274	22	33	83.998	41	27	0	16	0
fig|536231.75.peg.2398	1003	1033.182	731	4146	4482	8606	537	386	814	1321	609	457	144	426	330
fig|536231.75.peg.2399	26.211	9	21.283	58.629	33.313	96.711	10.489	7	18.222	51.077	0	7	0	0	0
fig|536231.75.peg.2400	280.464	328.664	209.717	605.34	777.973	1492.902	213.523	95	248.367	258.923	108	92	90	62.305	22
fig|536231.75.peg.2401	343.325	477.336	371	406.031	774.714	1292.387	173.988	154	263.411	273.001	91	119	94	109.695	46
fig|536231.75.peg.2402	46	67	61	115	122	244	34	29	37	24	0	0	6	10	0
fig|536231.75.peg.2403	66	106	68	281.07	265.886	610.425	122.075	88.086	139	21	10	9	4	23	7
fig|536231.75.peg.2404	270	366	265	961.93	981.114	2168.575	323.925	230.914	522	212	141	123	55	61	72
fig|536231.75.peg.2405	313	475	752	260	184	284.045	29	26	27	29	27	16	13	18	27
fig|536231.75.peg.2406	17826	37806	15000	1293	2170	5428.197	787	290	371	323	183	150	12415	543	242
fig|536231.75.peg.2407	244	220	103	778	857	1484	98	44	99	113	14	42	24	57	76
fig|536231.75.peg.2408	396042.436	1001941.46	256715.922	19394	19235	47035.757	7810	3721	3180	9093	2272	1817	67944	4896	5150
fig|536231.75.peg.2409	572	470	301	4156	3552	7323	820	431	896	1028	188	194	126	297	468
fig|536231.75.peg.2410	1833.904	1328.65	920.745	1518.24	1569.491	2912.273	206.608	186	195.552	393.079	240	142	192	170.149	172.571
fig|536231.75.peg.2411	1638.797	1403.214	746.255	2970.409	2862.545	5125.155	240.685	148	256.186	401.461	168	201	1032.121	349.748	290.429
fig|536231.75.peg.2412	3185.3	3054.136	1593	4608.351	4078.964	8086.572	418.707	287	454.262	737.46	424	352	1468.879	445.102	395
fig|536231.75.peg.2413	1880	1675	957	3233	2542	4385	218	140	242	503	315	218	964	205	337
fig|536231.75.peg.2414	1669	1318.671	699	10259.063	7967.787	13993.836	322	242	354	624	368	507	784	585	566
fig|536231.75.peg.2415	73	28.329	61	138.937	124.213	288.164	11	6	4	3	0	34	17	21	6
fig|536231.75.peg.2416	62506.369	104143.995	33831	6868	6726	10296	1836	1434	1157	854	569	536	2140	980	680
fig|536231.75.peg.2417	0	1	0	13	2	7	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2418	3	5	3	14	39	36	1	3	0	0	0	42	9	38.75	0
fig|536231.75.peg.2419	38	30	19	171	129	114	8	10	3	156	77	28	106	155.25	221
fig|536231.75.peg.2420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2421	123	89	59	220	176	277	7	8	4	13	4	3	11	6	0
fig|536231.75.peg.2422	3	1	3	17	24	4	4	0	0	0	0	0	10	6	0
fig|536231.75.peg.2423	787	658	861	99	173	246	11	1	17	28	14	14	148	0	7
fig|536231.75.peg.2424	1869	1977	2250	331	381	409	50	30	49	103	47	23	395	44	93
fig|536231.75.peg.2425	1172	1765	1533	118	153	213	27	5	22	16	2	0	282	52	36
fig|536231.75.peg.2426	17	43	39	10	0	1	0	0	0	3	0	0	0	0	16
fig|536231.75.peg.2427	242.965	125.34	386.001	100	147	144.837	9	9	21	14	26	42	84.465	0	0
fig|536231.75.peg.2428	142.59	119.407	158.951	66	117.106	94.588	5	3	4	33	22	0	65.763	1	16
fig|536231.75.peg.2429	671.445	900.253	1213.048	72	35.894	53.575	14	10	5	7	7	8	105.772	70	36
fig|536231.75.peg.2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2431	0	4	15	0	17	4	0	0	0	3	0	0	0	0	0
fig|536231.75.peg.2432	6	0	0	0	28	29	1	0	1	0	0	0	0	0	0
fig|536231.75.peg.2433	18	13	1	42	30	55	6	0	6	1	0	0	6	3	0
fig|536231.75.peg.2434	19	9	10	67	68	62	0	4	4	0	8	0	12	11	0
fig|536231.75.peg.2437	1	2	0	0	6	0	1	1	0	0	0	0	0	0	9
fig|536231.75.peg.2438	92.377	54	101	139	103	198	27.16	34	28.317	23	0	23	14	0	10
fig|536231.75.peg.2439	67.623	21	102	80	15.272	77	16.84	9	7.683	13	0	5	24	15	15
fig|536231.75.peg.2440	9	5	7	1	29.728	16	0	1	0	5	1	0	0	0	11
fig|536231.75.peg.2441	83	52	104	156	207	158	11	7	8	45	0	37	27	11	48
fig|536231.75.peg.2442	3464	3118	3898	2259	2316	3224	287	266	303	276	276	201	1129	287	321
fig|536231.75.peg.2443	2019	2296	1855	2886	2922	3861	329	216	258	453	215	188	745	200	402
fig|536231.75.peg.2444	1238	1339	792	2576	1812	3415	203	187	230	463	268	171	441	279	214
fig|536231.75.peg.2445	27050	44035.653	23475.019	9056	8836	13728	1849	1524	1405	1832	860	1041	2636	911	1201
fig|536231.75.peg.2446	4766	2681	3547	6305	5906	11368	612	409	401	317	323	272	306	427	227
fig|536231.75.peg.2447	145029.029	81374.765	102584.411	90583	96921	153507	11384	8574	11510	12384	11324	10502	27103	12783	10631
fig|536231.75.peg.2448	131	113	130	16	36	79	21	7	6	16	32	0	97	18	11
fig|536231.75.peg.2449	2288	1932	1172	4537	3783	6273	289	270	312	281	241	362	429	363	295
fig|536231.75.peg.2450	1996	1947	1008	1375	1387	2188	187	123	170	119	191	257	200	141	96
fig|536231.75.peg.2451	93978.764	65711.546	71781	122073	113009	188087.448	9251	7668	7679	9443	10202	9383	6066	6846	5211
fig|536231.75.peg.2452	1777	1442.342	1583	2085	2625	4388	137	90	86	154	94	88	137	159	68
fig|536231.75.peg.2453	501	473	691	1347	1212	2254	47	51	53	53	49	36	71	54	27
fig|536231.75.peg.2454	394	305	1009	124	61	215	66	50	56	65	43	0	38	100	23
fig|536231.75.peg.2455	7872	4146	11056	8736	9198	14592	2218	1648	1777	3184	2569	2361	2923	2558	2248
fig|536231.75.peg.2456	628	810.773	2445	200	190	532	168	152	102	279	91	64	274	71	183
fig|536231.75.peg.2457	53205.261	66866.823	11469	8459	7791	12346	2215.001	1841	1950	1471	1171	921	14374	1273	2230
fig|536231.75.peg.2458	144	377	85	0	0	15	5	1	0	0	0	17	12	0	0
fig|536231.75.peg.2459	2433.181	4164.805	591	190	150	297	135.999	80	112	157	70	28	3129	135	82
fig|536231.75.peg.2460	17184.817	26552.138	3301	833	1013	1958	931	621	697	569	232	293	3838	411	628
fig|536231.75.peg.2461	915	651	514	1703	1094	2248	191	139	135	189	147	90	271	117	92
fig|536231.75.peg.2462	96	65	85	111	39	77	7	14	9	27	0	20	11	27	0
fig|536231.75.peg.2463	53.006	54	80	22	37	76	0	1	3	7	10	0	14	0	0
fig|536231.75.peg.2464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2465	141.363	131.096	140.638	74.273	87.232	77.227	5.018	17.119	19.116	25.084	31.739	0	101.309	53.254	20.025
fig|536231.75.peg.2466	596	345	509	1135	1162	2201	30	28	28	22	44	30	23	56	15
fig|536231.75.peg.2467	246	169	174	277	226	503	21	24	13	24	44	75	55	111	82
fig|536231.75.peg.2468	186	188	105	288	250	438	39	14	22	29	19	32	52	41	11
fig|536231.75.peg.2469	50	122	46	40.096	5	72	12	5	5	10	4	8	57	0	0
fig|536231.75.peg.2470	123	229	67	112.904	148	222	18	6	29	21	0	0	50	33	0
fig|536231.75.peg.2471	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2472	1829	3044	932	1384	1347	2180	241	253	172	193	89	102	194	81	90
fig|536231.75.peg.2473	12	108	0	12	15	24	1	1	1	1	0	0	0	0	0
fig|536231.75.peg.2474	2	30	6	0	13	0	0	0	0	0	0	0	1	0	0
fig|536231.75.peg.2475	868	657	572	1460	1450	2358	95	76	101	177	93	53	347	184	278
fig|536231.75.peg.2476	769	569	538	1530.094	1218	1846	151	137	122	149	106	76	251	174	175
fig|536231.75.peg.2477	33	25	35	14.906	43	36	3	1	8	5	0	7	4	13	0
fig|536231.75.peg.2478	233	173	232	225	120	415	17	16	19	8	6	11	41	0	47
fig|536231.75.peg.2479	158	122	179	46	92	229	10	8	4	23	0	15	15	12	0
fig|536231.75.peg.2480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2481	523	424	450	405	310	704	58	32	27	157	31	82	69	82	61
fig|536231.75.peg.2482	474	232	316	743	671	1270	30	37	18	39	29	25	33	53	48
fig|536231.75.peg.2483	289	146	366	749	663	1271	16	18	17	18	29	19	15	71	16
fig|536231.75.peg.2484	5849	5387.136	2787	3322	3408	6218	491	406	512	578	494	367	838	375	294
fig|536231.75.peg.2485	9254	6989	4944	5352	5052	6883	422	365	441	552	436	434	728	422	262
fig|536231.75.peg.2486	5653.488	4290	2191	3439	2870	3353	373	467	403	225	271	266	311	264	79
fig|536231.75.peg.2487	2035.012	1813	913	782	1039	1055.502	98	49	47	155	27	82	202	102	67
fig|536231.75.peg.2488	263.988	241	136	59	98	48.498	32	16	34	9	12	11	57	0	11
fig|536231.75.peg.2489	6	21	6	24	0	0	2	0	1	0	0	19	0	0	0
fig|536231.75.peg.2490	1004	1162	348	186	160	338	69	69	57	27	12	3	15	0	30
fig|536231.75.peg.2491	42476.915	37025.447	15269	16143	14541	23679	3307	2071	2132	714	673	509	643	714	803
fig|536231.75.peg.2492	2155.061	1351.599	2157.004	1862.05	2038.392	3047.551	373	344.999	338.774	279.754	267	202	640.376	238	175
fig|536231.75.peg.2493	470.297	279.401	377.996	297.95	427.962	419.222	114.153	99.001	102.226	155.246	145	32	118.624	120	51
fig|536231.75.peg.2494	470.642	371	508	181	274.646	349.227	126.847	71	96	64	83	11	134	71	91
fig|536231.75.peg.2495	1962	1376	3903	3150	2678	4571	303	287	322	158	139	192	225	133	83
fig|536231.75.peg.2496	383.205	153.057	221.194	588.119	1056.796	1605.742	0	21.089	0	65.967	14	0	295.989	0	22.637
fig|536231.75.peg.2497	509	339	382	623	561	850	79	58	77	49	75	35	96	87	34
fig|536231.75.peg.2498	285	311	296	439	537	972	50	67	86	57	45	48	52	56	25
fig|536231.75.peg.2499	19	30	5	0	0	8	6	1	4	0	13	0	0	12	0
fig|536231.75.peg.2500	288.299	255.594	218	75.019	184.916	303	52	31	54.818	45.999	20	0	120	31	21.173
fig|536231.75.peg.2501	146.701	101.406	104	161.582	154.084	154.191	52	24	36.182	57	45	23	19	1	18.827
fig|536231.75.peg.2502	3242	2611	2304	3734.4	2907	4778.809	579	467	544	912.001	466	337	686	637	674
fig|536231.75.peg.2503	285	301	336	286	317	515	36	25	36	81	61	35	235	27	13
fig|536231.75.peg.2504	1786	1230	2149	2791	3192	6583	357	305	234	105	167	100	782	286	173
fig|536231.75.peg.2505	9	10	11	1	0	0	0	1	0	0	0	0	10	0	0
fig|536231.75.peg.2506	355	450	390	103	196	262	50	35	30	22	9	20	46	28	0
fig|536231.75.peg.2507	277	383.878	385.762	61	73.551	177.547	18	30	10	5	0	0	11	0	1
fig|536231.75.peg.2508	604	555.122	289.238	575	639.449	780.453	78	43	104	65	28	72	110	73	139
fig|536231.75.peg.2509	1225	1161	643	1048	980	1552	156	133	145	168	140	63	228	171	100
fig|536231.75.peg.2510	3097	3432	2103	4207	4042	5725	442	409	450	359	296	209	387	285	295
fig|536231.75.peg.2511	530	575	305	1254	1026	1560	146	103	119	111	70	98	52	112	124
fig|536231.75.peg.2512	1763.023	1992.001	1165	2994	2443	4327	295	211	228	312	384	193	648	362	180
fig|536231.75.peg.2513	968	1052	651	1920	1848	3146	222	175	212	153	151	158	191	178	82
fig|536231.75.peg.2514	1593	1343	1035	2177	1902	3396	346	297	347	370	224	136	243	258	252
fig|536231.75.peg.2515	2607	3351	1921	1418	1488	2628	512	305	292	275	206	166	297	300	228
fig|536231.75.peg.2516	5192	10065	4835	1082	905	2011	151	114	162	653	298	154	1684	413	549
fig|536231.75.peg.2517	3150	4427	4722	418	205	230	32	23	28	122	86	33	569	31	66
fig|536231.75.peg.2518	29754.624	14552.44	15495	17641	17115	30828	3439	2572	2361	4111	2766	2264	4466	2270	2271
fig|536231.75.peg.2519	154	105	153	112	133	297	25	4	9	3	3	10	36	0	25
fig|536231.75.peg.2520	48	59.997	45	26.057	70.979	127.012	17.493	7	15.634	6.871	19	0	7	13	0
fig|536231.75.peg.2521	102	95.003	84	162.943	57.021	139.988	24.507	1	10.366	21.129	6	0	11	28	0
fig|536231.75.peg.2522	336	293	220	80	170	170	32	18	35	7	9	37	23	25	27
fig|536231.75.peg.2523	262	309	182	38	31	69	27	25	17	23	39	12	23	22	0
fig|536231.75.peg.2524	1623	1543	1120	1648	1873	2701	268	187	306	223	285	205	104	197	200
fig|536231.75.peg.2525	24.954	25	30	33.792	0	16.21	3	5	0	5	0	0	0	0	12
fig|536231.75.peg.2526	600.046	328	307	330.208	404	670.79	57	50	74	70	34	62	57	25	33
fig|536231.75.peg.2527	1583	1102	1619	1210	1136	1333	220	183	274	116	144	65	277	61	109
fig|536231.75.peg.2528	699	474	587	555	624	816	119	93	148	156	159	128	450	76	57
fig|536231.75.peg.2529	483	349	377	624	446	803	91	95	129	103	42	63	172	108	124
fig|536231.75.peg.2530	3312.182	2963.285	2970.502	3683.93	3984.483	5137.4	318.033	259.236	413.519	429.111	264	173	3099.022	617.606	412.413
fig|536231.75.peg.2531	3039.393	2191.531	3247.121	3861.377	3106.686	4056.58	865.613	892.593	642.215	845.844	491.643	487	1338.44	680.094	630.54
fig|536231.75.peg.2532	1175.425	833.184	1012.377	1341.693	1029.831	2347.02	277.354	196.171	223.266	110.045	160.357	76	246.539	129.3	164.048
fig|536231.75.peg.2533	145.03	122	148	10	77	94	35	31	18	1	0	0	20	33	19
fig|536231.75.peg.2534	1464	903	853	1184	1295	1744	506	600	727	132	182	180	110	218	107
fig|536231.75.peg.2535	51	29	49	37	0	14	5	4	2	0	0	0	0	0	0
fig|536231.75.peg.2536	767	434	613	1568	1027	1851.377	145.025	125	146	237	173	145	134	167	122
fig|536231.75.peg.2537	54	39	62	10	25	35.623	10.975	6	4	12	40	0	0	13	0
fig|536231.75.peg.2538	2590.013	1370	2423	8086	6017	10077	574	448	420	516	318	290	418	195	405
fig|536231.75.peg.2539	1439	531	1278	1809	1431	2423	408	296	389	638	399	452	356	317	435
fig|536231.75.peg.2540	165	78	80	69	58	30	40	18	23	40	69	19	32	1	26
fig|536231.75.peg.2541	5	13	12	7	0	4	0	0	0	2	0	0	1	0	0
fig|536231.75.peg.2542	3381	3099	2368.343	5078	5057	8192	638	514	625	499	328	287	647	480	241
fig|536231.75.peg.2543	1147	1374	648	1159	1508	1878	149	136	262	208	107	120	201	141	78
fig|536231.75.peg.2544	852	1061	252	2581	1834	3199	228	199	233	261	237	157	144	277	182
fig|536231.75.peg.2545	26	10	18	3	23.338	57	3	0	6	4	0	0	0	0	0
fig|536231.75.peg.2546	80	42	50	70	55.662	184	8	2	6	26	10	0	0	53	10
fig|536231.75.peg.2547	84	92	94	77	40	91	25	16	11	22	9	0	26	22	29
fig|536231.75.peg.2548	33	82	68	28	23	55	6	6	0	0	0	0	4	41	0
fig|536231.75.peg.2551	27	23	15	16	12	44	2	8	3	1	0	0	7	13	0
fig|536231.75.peg.2552	47	66	105	62	141	117	2	2	6	11	0	17	73	0	6
fig|536231.75.peg.2553	19	8	17	39	34	38	0	4	1	12	7	0	0	0	0
fig|536231.75.peg.2554	21	3	13.003	519	441.739	609.087	0	2	3	49	18	27	22	128	161
fig|536231.75.peg.2555	1	1	0	58	25.261	23.28	0	0	0	11	14	0	0	0	0
fig|536231.75.peg.2556	10	7	11	526.996	626.082	672.808	1	0	0	73.408	109	14	31.464	135.777	107
fig|536231.75.peg.2557	18	17	16	2068.004	1777.918	2284.445	1	0	3	215.592	92	86	97.536	288.223	201
fig|536231.75.peg.2558	0	0	0	32	61	13.467	0	0	1	3	0	15	0	0	8
fig|536231.75.peg.2559	2	0	0	615	450.707	611.183	3	0	0	114	23	40	48	198.902	67
fig|536231.75.peg.2560	15	15	29	2001.327	1614.293	2741.5	3	0	4	419	371	381	420	950.098	605
fig|536231.75.peg.2561	13	0	9	133.673	154.477	361.317	7	0	0	26	33	0	2	62	0
fig|536231.75.peg.2562	28	24	44	3661	3156.523	4144	3	3	6	231	326	210	91	285	215
fig|536231.75.peg.2563	8	6	18	729	654	768	0	3	0	37	172	115	43	137	92
fig|536231.75.peg.2564	37	16	44	3633	4055	4949.482	6	10	4	214	174	284	134	441	419
fig|536231.75.peg.2565	11	6	3	55.116	172.451	137.063	1	0	4	19	1	0	0	6	24
fig|536231.75.peg.2566	0	4	7	691.884	590.549	841.456	4	0	3	110	149	118	16	67	223
fig|536231.75.peg.2567	60	40	62	3105	2822	3713.186	4	17	11	346	370	349	117	403	381
fig|536231.75.peg.2568	68	26	25	3654	3380	4478	16	9	5	540	534	484	104	646	649
fig|536231.75.peg.2569	24	16	12	2250	1864	2379	6	0	2	450	287	145	96	283	485
fig|536231.75.peg.2570	0	0	0	0	2.34	18	0	0	0	9	0	0	8	0	0
fig|536231.75.peg.2571	11	7	3	519	549.66	783	1	4	8	137	120	73	65	120	180
fig|536231.75.peg.2572	122	61	64	202.575	180	328	53	25	31	53	39	21	6	51	21
fig|536231.75.peg.2573	173	74	100	884.425	748	1278	31	24	10	127	100	29	78	49	109
fig|536231.75.peg.2574	6	3	4	28	63	43	0	2	1	0	0	0	0	0	19
fig|536231.75.peg.2575	78	150	98	154	53	262	27	10	13	7	0	0	62	11	0
fig|536231.75.peg.2576	37.962	61.384	5	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2577	3216.038	7760.769	999	457	622	793	66	56	71	106	73	65	1167	51	126
fig|536231.75.peg.2578	80.738	46.054	57	3785.459	3385.114	4475.91	22	12	6	1488.032	521	877.568	738.993	1529.235	1396.897
fig|536231.75.peg.2579	21.262	34.946	16	2944.541	2455.886	3016.102	7	5	8	529.968	355	364.432	206.007	672.765	559.103
fig|536231.75.peg.2580	1	0	3	476	294	323.988	1	0	0	40	21	18	15	84	60
fig|536231.75.peg.2581	36003.625	19743.918	16340.997	26304.161	25021	32063.913	2527	2080	1994	2484	1690	1488	3494	1982	1711
fig|536231.75.peg.2582	1162	1585.382	1188	39	18	17	15	3	3	10	0	0	152	12	29
fig|536231.75.peg.2583	3	1	4	0	0	15	1	0	0	0	0	0	9	0	0
fig|536231.75.peg.2584	2	6	10	7.711	7	7	3	0	3	0	0	0	19	2	0
fig|536231.75.peg.2585	0	0	0	7.289	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2586	0	2	0	0	14	0	0	1	0	1	0	0	0	0	0
fig|536231.75.peg.2587	0	0	0	19	7	13	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2588	5	5	2	0	0	8	2	0	1	0	0	0	3	0	0
fig|536231.75.peg.2589	316.535	569.58	723.68	53	34	56.613	3.995	1.998	7.947	16	4	2	276.839	15.5	18
fig|536231.75.peg.2590	15	3.279	10	0	19	2	0	0	0	4	0	0	0	0	1
fig|536231.75.peg.2591	1244	2715.951	2240.864	152.995	190	409.999	81	55	47	109	48	41	2193.971	76	75
fig|536231.75.peg.2592	161628.49	125002.466	134073.614	111043.385	87183.418	164539	9443	6527	7796	70738	18724	18967	432773	44383	74060
fig|536231.75.peg.2593	180	87	93	0	15	46	4	1	4	13	9	0	57	0	70
fig|536231.75.peg.2594	112161.005	76912.292	58592.614	39443	38922	53388.728	6475	5358	7448	12426	8423	7974	18441	3793	7126
fig|536231.75.peg.2595	141908.085	106170.27	114594.941	62984	66380.229	102956	8158	5039	8039	14801	9346	9288	64567	11424	12392
fig|536231.75.peg.2596	145636.384	123118.738	116623.273	37855.227	41324.592	54545.209	5708.858	4915.076	6446.142	10842.964	9527.645	8965.792	30995.296	5161.71	7167.526
fig|536231.75.peg.2597	58874.327	43911.806	27267.092	29717.41	24112.357	41421.777	4116.142	2859.924	4522.858	5822.036	4725.355	3583.208	6041.704	2268.29	3793.474
fig|536231.75.peg.2598	1661	1577	2025	54	104	101	32	15	34	44	7	10	64	0	0
fig|536231.75.peg.2599	87950.883	124462.393	68135	10645	8107	12820	2261	1676	2253	2836	928	616	15056	1137	1355
fig|536231.75.peg.2600	4641	4866	3664	1153	1054	1539	72	91	118	345	81	183	3251	117	286
fig|536231.75.peg.2601	1928	1644	998	346	522	713	49	46	68	186	105	146	864	137	241
fig|536231.75.peg.2602	7.252	41.761	45.56	19.928	41.868	15.684	0	2	0	0	0	0	21	0	6
fig|536231.75.peg.2603	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2604	66.995	37.291	62.105	13	21	5	0	2.908	1	0	7	0	0	41.061	0
fig|536231.75.peg.2605	21.403	39.318	32.349	0	4	3	0	1	0	0	0	12	8.349	0	0
fig|536231.75.peg.2606	542	1183	388	8	58	33	17	9	4	8	31	0	84	26	45
fig|536231.75.peg.2607	123	120	79	38	37	37	2	3	12	20	0	0	16	0	0
fig|536231.75.peg.2608	68	45	22	26	29	30	1	0	2	12	0	0	5	24	10
fig|536231.75.peg.2609	43	46	11	19	57	93	5	1	6	2	0	14	14	0	0
fig|536231.75.peg.2610	167	140	69	156	152	238	21	20	13	0	22	26	36	66	0
fig|536231.75.peg.2611	63	77.002	56	42	16	27	3	8	3	8	0	0	6	0	0
fig|536231.75.peg.2612	1	9	9	13	0	9	0	0	0	0	0	0	0	0	0
fig|536231.75.peg.2613	250.259	198.303	149.309	12.344	59.169	69.386	4.998	0	2	0	0	0	63.865	29	0
fig|536231.75.peg.2614	673.741	532.697	318.691	138.656	110.831	155.614	42.002	10	14	5	0	0	138.135	18	28
fig|536231.75.peg.2615	635	615	300	113	218	335	30	18	18	1	7	8	65	26	45
fig|536231.75.peg.2616	2419	2297	1392	2074	1764	2658	161	160	167	96	126	109	248	53	83
