patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.1426	19933.577	21627	9323	791	725	1126
fig|536231.75.peg.1428	187	174	33	226	350	422
fig|536231.75.peg.1429	0	0	2	0	0	7
fig|536231.75.peg.1430	1211	1503	579	307	217	481
fig|536231.75.peg.1431	1759	1657	794	747	839	1086
fig|536231.75.peg.1432	996.113	772.26	467	2331	2146	2137
fig|536231.75.peg.1433	1326.449	1138.937	649	3645.193	4078.137	4994.589
fig|536231.75.peg.1434	205.175	225.063	41	298.807	344.863	270.411
fig|536231.75.peg.1435	90.376	133	53	201	164	334
fig|536231.75.peg.1436	1228	1051	475	727	798	2274
fig|536231.75.peg.1437	25	20	10	55	109	107
fig|536231.75.peg.1438	1	1	0	0	0	5
fig|536231.75.peg.1439	1	3	3	11	0	0
fig|536231.75.peg.1440	8	20	5	0	6	0
fig|536231.75.peg.1441	0	1	0	0	2.605	0
fig|536231.75.peg.1442	6109	6158.037	3092	2234	2136.395	2822
fig|536231.75.peg.1443	1790	1450	1052	933	590	915
fig|536231.75.peg.1444	3	1	19	0	0	0
fig|536231.75.peg.1445	2315	2699.414	1187	489	422	775
fig|536231.75.peg.1446	287	395	414	11	0	10
fig|536231.75.peg.1447	2769	2066	1288	1368	1106	1924
fig|536231.75.peg.1448	370	329	105	57	21	143
fig|536231.75.peg.1449	2516	1559	1321	1934	1603	2281
fig|536231.75.peg.1450	6076.622	3372.087	2822	4399	3519	5126
fig|536231.75.peg.1451	7843.843	6397	5786	1085	1181	2474
fig|536231.75.peg.1452	11217.043	7827	5215	20082	19902	29600
fig|536231.75.peg.1453	14254	10099	7442	24457	21580	35252
fig|536231.75.peg.1454	26	24	7	15	0	12
fig|536231.75.peg.1455	31825.62	22811.001	12947	25584	23495	37081
fig|536231.75.peg.1456	669	480.777	216	110.491	205	257
fig|536231.75.peg.1457	6461.649	4586	2400	6915.178	5290.083	10542.722
fig|536231.75.peg.1458	775.689	613.632	163	270.297	242.917	382.863
fig|536231.75.peg.1459	2114.771	1758.368	731	2061.034	1468	2857.415
fig|536231.75.peg.1460	922.053	836	348	701	697	1339
fig|536231.75.peg.1461	5735	5296	2575	3831	3760	5587
fig|536231.75.peg.1462	1162	853	310	1796	1509	2684
fig|536231.75.peg.1463	231.736	224	79	90	158	173.997
fig|536231.75.peg.1464	3918.264	4717	2226	1829	1871	2958.003
fig|536231.75.peg.1465	20	37	20	0	0	16
fig|536231.75.peg.1466	146	149	29	227	365	365
fig|536231.75.peg.1467	5908	4814.045	1779	4648	4128	7349
fig|536231.75.peg.1468	44166.94	29064.619	20143	29275	23401	36959
fig|536231.75.peg.1469	44287.091	43931.01	23726	1074	1165	1830
fig|536231.75.peg.1470	11828	8086.001	4630	9143	8415	12997
fig|536231.75.peg.1471	19579.704	14377.009	8708	14941	13348	20124.434
fig|536231.75.peg.1472	11017.005	9036.25	4339	6844	5894	9950
fig|536231.75.peg.1473	5140	5888.612	3173	2205	2034	3842
fig|536231.75.peg.1474	16950.292	12051.126	8160	28363	24814	33099
fig|536231.75.peg.1475	11635	10732	24797	11435	14100	32021
fig|536231.75.peg.1476	17366.086	15012.327	8656.099	13898.038	13715	22113.919
fig|536231.75.peg.1477	41713.992	36309.657	21120.487	23444.962	29226	48682.081
fig|536231.75.peg.1478	34220.361	29991.995	14005	27005	22431	38112
fig|536231.75.peg.1479	983.005	658.735	419	2203.408	2145.059	3289.14
fig|536231.75.peg.1480	2552.995	1418.265	1163	9442.592	9392.941	18592.86
fig|536231.75.peg.1481	144	94	84	187.985	94	166
fig|536231.75.peg.1482	4028.132	3241	1943	5939.015	5439	8866
fig|536231.75.peg.1483	9680.118	7201.72	4246	17976.46	15544	24106.264
fig|536231.75.peg.1484	1310.854	1091.145	504	735.54	771	1606.736
fig|536231.75.peg.1485	3335.43	2744.135	1536	2443	2534	4118
fig|536231.75.peg.1486	4739.053	3292	2852	5567	4774	7638
fig|536231.75.peg.1487	9315.521	6363	4295	12287.262	9833	14292
fig|536231.75.peg.1488	5435.095	4330	2357	3327	3358	5816
fig|536231.75.peg.1489	3487.486	3025	1284	7020	5113	7631
fig|536231.75.peg.1490	15653.002	12257.004	5287	14813	14208	23399
fig|536231.75.peg.1491	4436.529	4254	3353	4394	4870	9628
fig|536231.75.peg.1492	1756	1592	713	955	865	1362
fig|536231.75.peg.1493	3023	2743	1209	2431	2247	3335
fig|536231.75.peg.1494	0	14	8	0	0	0
fig|536231.75.peg.1495	41325.581	47077.792	11838	457	423	856
fig|536231.75.peg.1496	44	23	47	347	356	378
fig|536231.75.peg.1497	0	0	0	23	55	10
fig|536231.75.peg.1498	7	4	0	253.113	185	205.325
fig|536231.75.peg.1499	20	25	4	546.887	560	801.675
fig|536231.75.peg.1500	0	0	0	0	0	17
fig|536231.75.peg.1501	2	2	0	39	35	34
fig|536231.75.peg.1502	0	0	0	10	0	48
fig|536231.75.peg.1503	1097561.312	1828988.514	347003.389	25730.981	23253.17	46736.133
fig|536231.75.peg.1504	77381.637	137414.141	33857.612	412.019	402.83	523.867
fig|536231.75.peg.1505	0	1	2	162	108	132
fig|536231.75.peg.1506	15	1	0	61.788	83	71.81
fig|536231.75.peg.1507	71	66.652	62	1244.212	842.346	1288.19
fig|536231.75.peg.1508	11	22.348	4	265	141	309
fig|536231.75.peg.1509	14	12	17	214	132	182
fig|536231.75.peg.1510	25	14	17	360	612	493
fig|536231.75.peg.1511	3	1	6	33	21	31
fig|536231.75.peg.1512	7980.358	5296	4918.91	11293	10118	16211
fig|536231.75.peg.1513	5405.862	6157.941	1717	105	95	150.01
fig|536231.75.peg.1514	365368.625	330843.03	256750.141	83231.242	98644.315	154196.862
fig|536231.75.peg.1515	56113.144	63413.105	35599.859	15421.549	10888.685	13322.128
fig|536231.75.peg.1516	1962	1670	1500	3450	2543	5814
fig|536231.75.peg.1517	16	19	4	761.309	957.976	1551.932
fig|536231.75.peg.1518	7	9	6	1006.691	833.024	1175.068
fig|536231.75.peg.1519	1598	2823	1159	591	777	1206
fig|536231.75.peg.1520	29	11	1	2556	2124	2698
fig|536231.75.peg.1521	0	2	0	0	0	0
fig|536231.75.peg.1522	0	0	0	203	142	219
fig|536231.75.peg.1523	23	33	16	875	805	1079
fig|536231.75.peg.1524	2	0	0	29	0	35
fig|536231.75.peg.1525	4500	2741	2010	12865	9766	15229.257
fig|536231.75.peg.1526	39	24	27	269	270	281
fig|536231.75.peg.1527	2	0	0	21	22	0
fig|536231.75.peg.1528	2	3	0	71.157	58	67
fig|536231.75.peg.1529	7	18	20	229.843	309	342
fig|536231.75.peg.1530	541	808	196	43	126	227
fig|536231.75.peg.1531	395	949	324	54	57	26
fig|536231.75.peg.1532	8	4	0	465.217	316.508	695.616
fig|536231.75.peg.1533	8	6	0	223.783	299.492	398.384
fig|536231.75.peg.1534	1	5	0	19	20	51
fig|536231.75.peg.1535	8575.083	6705.383	3734	5514	5464	8005
fig|536231.75.peg.1536	7217.1	6719.04	3232	4346	5149	7629.829
fig|536231.75.peg.1537	78	57.96	20	104	62	54.171
fig|536231.75.peg.1538	1255.234	1219.196	274	387.992	545	649
fig|536231.75.peg.1539	3029.792	3737.804	1736	3010.008	2672	4982.545
fig|536231.75.peg.1540	3997.004	4295	1266	831	736	1575.455
fig|536231.75.peg.1541	1307.037	1278.036	584	157	194	244
fig|536231.75.peg.1542	43016.79	38049.362	21202	25638	25566	39481
fig|536231.75.peg.1543	5935.82	4934	2116	4285	3816	5147
fig|536231.75.peg.1544	2693.008	2558	1327	3509	2965	4118
fig|536231.75.peg.1545	1296	1035	362	3658	2437	4016
fig|536231.75.peg.1546	968	724	330	1655	1332	1890
fig|536231.75.peg.1547	948.314	873.002	507	924	1188	1876
fig|536231.75.peg.1548	952	718	261	349	495	622
fig|536231.75.peg.1549	5687	4178.005	1967	9900	8605	11673
fig|536231.75.peg.1550	34	44	15	20	9	6
fig|536231.75.peg.1551	354	471	246	30	60	73
fig|536231.75.peg.1552	2681	1772	989	2355	1940	3151
fig|536231.75.peg.1553	703	584	355	452	403	483
fig|536231.75.peg.1554	679	484	368	632	530	824
fig|536231.75.peg.1555	1299	952	700	1562	1072	1563
fig|536231.75.peg.1556	285	236	207	248	253	404
fig|536231.75.peg.1557	1848	1213	697	1727	1476	1892
fig|536231.75.peg.1558	407	298	292	159	231	352
fig|536231.75.peg.1559	668	548	350	518	367	753
fig|536231.75.peg.1560	2087	1679	746	2883	2097	2969
fig|536231.75.peg.1561	988	783	463	1698	1394	2787
fig|536231.75.peg.1562	509	486	314	554	655	851
fig|536231.75.peg.1563	747	545	262	1319	1332	1956
fig|536231.75.peg.1564	961	635	304	2013	1835	2352
fig|536231.75.peg.1565	833	516	412	347	261	637
fig|536231.75.peg.1566	6391.526	3819	1927	9840	9726	14729
fig|536231.75.peg.1567	9757	6785	4473	8559	8022	12535
fig|536231.75.peg.1568	1189	995	589	335	428	593
fig|536231.75.peg.1569	1232	1116	677	312	426	646
fig|536231.75.peg.1570	7455.017	5521	3721	3248	3135	5034
fig|536231.75.peg.1571	6864.452	4587	3475	6255	5660	9411
fig|536231.75.peg.1572	6	11	1	14	10	34
fig|536231.75.peg.1573	7120	4649	3129	5864	5652	8369
fig|536231.75.peg.1574	9384.058	7111.292	3954	14687	14278	18782
fig|536231.75.peg.1575	2591	2426.001	1330	3317.434	3076	5343
fig|536231.75.peg.1576	14645.797	12598.808	6369	24134.006	21918.986	34066
fig|536231.75.peg.1577	1015.451	812	302.606	1658.852	1570.014	1924
fig|536231.75.peg.1578	300.884	276	125.394	219.143	203	255
fig|536231.75.peg.1579	46	75	55	10	4	33
fig|536231.75.peg.1580	1057	1217.268	651	1577	1851	3303
fig|536231.75.peg.1581	1093.219	1628.977	460	1	85.799	159.926
fig|536231.75.peg.1582	14591.183	18039.028	8179.03	3173	3340.201	4824.074
fig|536231.75.peg.1583	10107.409	14260.121	4170	2655	1755	2638
fig|536231.75.peg.1584	1	2	6	0	0	0
fig|536231.75.peg.1585	1839.255	1645	647	1389	1299	1638
fig|536231.75.peg.1586	4004.95	2824	1351	5253	4160	7396
fig|536231.75.peg.1587	4393.3	3068.793	2861	46251	40952	81855
fig|536231.75.peg.1588	0	0	0	0	0	0
fig|536231.75.peg.1589	1043	861	360	1560	1042	2254
fig|536231.75.peg.1590	1114	831	496	1697	1815	2728
fig|536231.75.peg.1591	703	532	433	503	428	1103
fig|536231.75.peg.1592	593.149	540	339	459	512	726
fig|536231.75.peg.1593	527.856	338	197	264.077	423	695.949
fig|536231.75.peg.1594	119	38	8	55.923	60	90.051
fig|536231.75.peg.1595	67	89	33	8	0	54
fig|536231.75.peg.1596	14	9	7	1	13	1
fig|536231.75.peg.1597	23398.012	26247.755	12294	15386	12459	16152
fig|536231.75.peg.1598	204	145	120	164	194	384
fig|536231.75.peg.1599	6	6	0	3	0	0
fig|536231.75.peg.1600	104334.165	78283.478	81634	17255	19360	27353
fig|536231.75.peg.1601	0	5	1	0	0	9
fig|536231.75.peg.1602	2269.001	3029	1136	1553	1509	1957
fig|536231.75.peg.1603	3809.038	4431.109	1919	1513	1567	2375
fig|536231.75.peg.1604	42	44	24	237	203	463
fig|536231.75.peg.1606	50	61	29	130	203	349
fig|536231.75.peg.1607	88.535	109.067	130.774	90.944	189.994	336.885
fig|536231.75.peg.1608	95.534	115.228	74.607	248.602	226.532	589.003
fig|536231.75.peg.1609	366	301	181	1751	2121	2787
fig|536231.75.peg.1610	157	148	48	669	725	1053
fig|536231.75.peg.1611	3384.603	4241	2031	8995	10740	17296
fig|536231.75.peg.1614	4332	5596	1900	7354	8177	13315
fig|536231.75.peg.1615	302	210	113	1295	1462	1558
fig|536231.75.peg.1616	314	280	98	883	1129	1498
fig|536231.75.peg.1617	4	1	0	10	20	7
fig|536231.75.peg.1618	23	30	0	12	122	96
fig|536231.75.peg.1619	130	100	68	473	340	663
fig|536231.75.peg.1620	44	24	9	139	147	199
fig|536231.75.peg.1621	193	182	91	217	626.445	689
fig|536231.75.peg.1622	5	1	0	0	11	0
fig|536231.75.peg.1623	18	19	10	148.992	56.984	100
fig|536231.75.peg.1624	47	53	5	159.008	163.571	178
fig|536231.75.peg.1625	44	70	34	145	114	176
fig|536231.75.peg.1626	1155	1207.144	430	303	232	408
fig|536231.75.peg.1627	617	405	213	1543	1492	2550
fig|536231.75.peg.1628	3	1	2	0	15	0
fig|536231.75.peg.1629	483	300	291	832	356	775
fig|536231.75.peg.1630	618	416.005	254	667.218	610	896
fig|536231.75.peg.1631	5675.078	4682	2889	5145	4950	8998
fig|536231.75.peg.1632	809	524	347	3355	2833	3862
fig|536231.75.peg.1633	514	328	240	1893	1459	2568
fig|536231.75.peg.1634	4520	3613	1452	3344	3215	5382
fig|536231.75.peg.1635	201	197	95	42.212	62.249	196.675
fig|536231.75.peg.1636	398	515	97	145.788	167.751	330.325
fig|536231.75.peg.1637	451	421	162	190	170	356
fig|536231.75.peg.1638	7164.39	5879.788	4061	5745	5438	9452
fig|536231.75.peg.1639	1183.254	888	443	1842.637	1730	2249.581
fig|536231.75.peg.1640	4061.38	3042	1603	5049.363	4672	6501.419
fig|536231.75.peg.1641	5830	4264	2664	1937	2168	3266
fig|536231.75.peg.1642	4738.15	3218.999	2007	2728	2697	3858
fig|536231.75.peg.1643	201.597	150.001	146	1	19	27
fig|536231.75.peg.1644	787	653	204	881	806	1509
fig|536231.75.peg.1645	2594.196	1900.039	924	4106	3516	5408.359
fig|536231.75.peg.1646	177.804	157	74	13	82	134.641
fig|536231.75.peg.1647	753.137	438	291	235	269	558
fig|536231.75.peg.1648	1148	852	580	733	799	1186
fig|536231.75.peg.1649	180	206	126	97	44	207
fig|536231.75.peg.1650	31	23	11	31	21	9
fig|536231.75.peg.1651	5	1	0	9	0	11
fig|536231.75.peg.1652	18	22	11	24	26	33
fig|536231.75.peg.1653	77	88	90	148	181	179
fig|536231.75.peg.1654	92	122	38	17	27	95
fig|536231.75.peg.1655	377.003	215	196	584.179	522	746.089
fig|536231.75.peg.1656	210.997	84	28	192.821	142	431.911
fig|536231.75.peg.1657	0	0	0	0	0	0
fig|536231.75.peg.1658	0	0	0	0	0	0
fig|536231.75.peg.1659	1101	692	373	3971	3433	5193
fig|536231.75.peg.1660	707	493	357	1181	1144	2015
fig|536231.75.peg.1661	37	34	15	14	9	33
fig|536231.75.peg.1662	882	643	321	1489	1196	2235
fig|536231.75.peg.1663	698	511	365	1682	1367	2697
fig|536231.75.peg.1664	400	360	189	1171	1170	1613
fig|536231.75.peg.1665	964	680	315	2420	1740	3089
fig|536231.75.peg.1666	2	0	0	18	0	0
fig|536231.75.peg.1667	135	120	97	133	143	238
fig|536231.75.peg.1668	0	0	0	0	0	0
fig|536231.75.peg.1669	266	261	106	25	93	108
fig|536231.75.peg.1670	179	144	70	24	28	13
fig|536231.75.peg.1671	168	142	48	53	18	64
fig|536231.75.peg.1672	136	179	42	17	72	22
fig|536231.75.peg.1673	516	416	306	101	98	119
fig|536231.75.peg.1674	180	193	46	30	14	64
fig|536231.75.peg.1675	382	301	177	80	160	151
fig|536231.75.peg.1676	1933	1291	715	2389	1878	2756
fig|536231.75.peg.1677	2477	1762	1100	1104	1148	1779
fig|536231.75.peg.1678	2046.731	1813.022	1581	679	472	1070
fig|536231.75.peg.1679	1661.147	1588	830	169	256	421
fig|536231.75.peg.1680	3469	2445	2055	3467	3264	7660
fig|536231.75.peg.1681	179559.671	156154.854	92082	57357	59172	79692.295
fig|536231.75.peg.1682	11384.46	12130.261	8006	3810.67	4100	6554
fig|536231.75.peg.1683	16476.607	15662.916	12084.153	5694	5773	8002
fig|536231.75.peg.1684	70067.742	64664.369	50672	9559	9690	14628
fig|536231.75.peg.1685	40706.311	30275.555	20157	11303	11515	16831
fig|536231.75.peg.1686	3144.742	2167	1530	3847	3123	5189
fig|536231.75.peg.1687	2861	1962	927	4942	4641	6863
fig|536231.75.peg.1688	2487.129	2200	1988	2305	2088	2993
fig|536231.75.peg.1689	24	19	13	36	32	17
fig|536231.75.peg.1690	7289.736	4903	2938	18162	12238	20779
fig|536231.75.peg.1691	15734.573	10812.57	9125	14602.872	14521	21103
fig|536231.75.peg.1692	3962.001	3097	1840	7717	7999	12551
fig|536231.75.peg.1693	274	454	494	148.787	155	324
fig|536231.75.peg.1694	36966.529	26863	12908	41339.213	41633	65021
fig|536231.75.peg.1695	20780.729	15623.001	8294	21430	19943	27414
fig|536231.75.peg.1696	11982	12457.001	4261	3788	4325	5793
fig|536231.75.peg.1697	217523.611	332803.226	461400.959	268	1199	2536
fig|536231.75.peg.1698	4829	5776.004	2592	1529	1704	2359
fig|536231.75.peg.1699	2014	1389	1118	3924	4298	7674
fig|536231.75.peg.1700	3716	2627	1858	2388	1944	3726
fig|536231.75.peg.1701	14039	9898	4917	7265	7031	11593
fig|536231.75.peg.1702	18504.532	15276	9956	8291	9280	15051
fig|536231.75.peg.1703	12123.002	10853.538	6347	8690	10362	18821
fig|536231.75.peg.1704	6216.26	4765	2960	2683	2447	3449
fig|536231.75.peg.1705	5797	4584	3106	2818	2551	3299
fig|536231.75.peg.1706	3343	2566	1514	1415	1497	2112
fig|536231.75.peg.1707	7709.69	4980	2475	7708	7539	12905
fig|536231.75.peg.1708	23867.013	17680.001	10989	27750	25725	41036
fig|536231.75.peg.1709	25851.248	19611.568	10185	34702	30372	50972
fig|536231.75.peg.1710	1033	785	674	1436	1370	2295.705
fig|536231.75.peg.1711	1221.379	700.692	439	1228.431	1073	1747.115
fig|536231.75.peg.1712	688.621	580.308	196	258.569	214	537.885
fig|536231.75.peg.1713	1128	1230	340	8542	7585	12429
fig|536231.75.peg.1714	1718	1669	939	12197	10145	18603
fig|536231.75.peg.1715	2936.799	2673.659	999.52	1289.381	1339.333	2432.205
fig|536231.75.peg.1716	73	166	63	0	0	0
fig|536231.75.peg.1717	648	456	181	508	639	948
fig|536231.75.peg.1718	4	0	0	0	0	0
fig|536231.75.peg.1719	406.421	425.944	260	133.148	210	578.565
fig|536231.75.peg.1720	53.579	54.118	27	75.852	55	30.435
fig|536231.75.peg.1721	1577.322	1197.004	467	1143	1173	1659
fig|536231.75.peg.1722	2494.351	1850.784	1013	1916.211	2153.46	3395.53
fig|536231.75.peg.1723	3726.057	2647.216	1245	6338.789	5053.54	7578.47
fig|536231.75.peg.1724	5235.331	4346	1792	7498	7609	11406
fig|536231.75.peg.1725	363	317	123	683	601	1342
fig|536231.75.peg.1726	13495.23	13284.598	6625	7768.053	7100.218	14221.38
fig|536231.75.peg.1727	21496.063	19416.892	13190	24937.947	22113.782	37388.62
fig|536231.75.peg.1728	1407	1026	788	1731	1817	3551
fig|536231.75.peg.1729	886	668	289	934	1074	1559
fig|536231.75.peg.1730	20492.455	12485	8309	7092	7974	13337
fig|536231.75.peg.1731	10402.664	8548.362	6856	2202	1972	3448
fig|536231.75.peg.1732	4	2	1	0	0	0
fig|536231.75.peg.1733	576	448	302	4669	3886	7011
fig|536231.75.peg.1734	1353	888	657	27225	23647	37770
fig|536231.75.peg.1735	391	396	345	4713	5485	8656
fig|536231.75.peg.1736	2	1	0	0	0	11
fig|536231.75.peg.1737	3655.986	3069.39	1528	1358	1934	3413.802
fig|536231.75.peg.1738	27742.702	20314.795	12480	27177	23542	39367.198
fig|536231.75.peg.1739	55	190	35	19	29	38
fig|536231.75.peg.1740	67.974	105.261	584.548	0	0	0
fig|536231.75.peg.1741	33289.124	56008.407	25326	2081.796	2001	3423.602
fig|536231.75.peg.1742	476	266	172	208.204	180	283.398
fig|536231.75.peg.1743	31	81	9	8	0	31
fig|536231.75.peg.1744	2654	2378	827	1745	1965	2967
fig|536231.75.peg.1745	2341	3740	2996	252	315	321
fig|536231.75.peg.1746	13584.652	16934.97	10150	4663	4549.478	6717
fig|536231.75.peg.1747	5830.416	5357.141	2890	5084	4888.522	9185
fig|536231.75.peg.1748	3234	3994.002	1137	3939	3345	5415
fig|536231.75.peg.1749	15863.118	18083.074	11755	9892	10129	15955
fig|536231.75.peg.1750	2168.001	2191	1151	2138	1745	2774
fig|536231.75.peg.1751	3605.555	2791	2030	2700	3387	4860
fig|536231.75.peg.1752	5871.002	4533.129	1975	5346	4516	7401
fig|536231.75.peg.1753	3335	2581	1607	2050	1903	3258
fig|536231.75.peg.1754	4239.013	3499.003	2484	4118	3832	4623
fig|536231.75.peg.1755	31407.851	23474.047	15115	29291	30056	48889.614
fig|536231.75.peg.1756	83	66	21	24	58	35
fig|536231.75.peg.1757	127	94	72	171	120	217
fig|536231.75.peg.1758	7094.626	6124.054	2801	13379	13417	20458
fig|536231.75.peg.1759	7	3	2	35	37	16
fig|536231.75.peg.1760	43	40.011	29	12	17	37
fig|536231.75.peg.1761	141	158.989	91	11	27	49
fig|536231.75.peg.1762	448	421	114	141	103	187
fig|536231.75.peg.1763	200.581	231.331	118	15	108	77
fig|536231.75.peg.1764	4846.428	3452.669	1497	4899	4163	6695
fig|536231.75.peg.1765	1980	1764	979	1545	1165	2050
fig|536231.75.peg.1766	3127.09	2315	1468	2996	2974	3815
fig|536231.75.peg.1767	1595	1162	594	1797	2339	2584
fig|536231.75.peg.1768	1958	1502	978	1503	1777	2718
fig|536231.75.peg.1769	2039.315	1431	864	4832.978	3925	6903
fig|536231.75.peg.1770	290.686	238	264	427.397	587	813
fig|536231.75.peg.1771	2390.127	1906.102	1105	6088.625	4905	6567
fig|536231.75.peg.1772	577	459	122	1966	1845	2751
fig|536231.75.peg.1773	378	289	140	571	437	1033
fig|536231.75.peg.1774	1150	918	653	1920	1749	2643
fig|536231.75.peg.1775	1835	1362.003	989	2760	2937	3853
fig|536231.75.peg.1776	673	519	298	1401	979	1748
fig|536231.75.peg.1777	797	566	407	1858	1480	1668
fig|536231.75.peg.1778	2920.007	2187	1092	60364	53986	92165.408
fig|536231.75.peg.1779	1514.002	1217.006	863	15468	15691	25039
fig|536231.75.peg.1780	2232	1635	785	36938	38129	63055
fig|536231.75.peg.1781	6627.547	7112.005	3675.982	8695	9531	17863
fig|536231.75.peg.1782	5019	5352	3280.018	4168	5363	10821
fig|536231.75.peg.1783	4123	3103	2009	2171.33	2235	3187
fig|536231.75.peg.1784	706	483	243	2856	3409	4932
fig|536231.75.peg.1785	718.96	760.01	315	329.434	150.651	242.07
fig|536231.75.peg.1786	58427.266	58980.749	19699	19181.539	18019.349	35628.562
fig|536231.75.peg.1787	24717.771	21550.814	12525	7050.027	8386	13687.368
fig|536231.75.peg.1788	190367.765	251121.167	145250	11117	9736	15540
fig|536231.75.peg.1789	7802.478	5741	3319	44347	35056	51498
fig|536231.75.peg.1790	3964.006	3036.103	1800	13737	14472	21036
fig|536231.75.peg.1791	23	20	0	35	41	84
fig|536231.75.peg.1792	24	7	0	36	57	126
fig|536231.75.peg.1793	5	2	0	8	0	36
fig|536231.75.peg.1794	2	9	0	34	19	20
fig|536231.75.peg.1795	33	25	13	322	227	269
fig|536231.75.peg.1796	0	1	2	4	0	23
fig|536231.75.peg.1797	3	5	0	17	38	19
fig|536231.75.peg.1798	18	25	10	72	98	99
fig|536231.75.peg.1799	46	62	40	46	29	70
fig|536231.75.peg.1800	293	372	145	87	85	155
fig|536231.75.peg.1801	1804	2644	1370	326	496	753
fig|536231.75.peg.1802	4992.378	3440	1838	4173	4508	7442
fig|536231.75.peg.1803	11882.052	7608	3954	15856	13504	25100
fig|536231.75.peg.1804	1054	832.004	484	1668	1449.219	2053
fig|536231.75.peg.1805	1225	1123	615	192	152	320
fig|536231.75.peg.1806	0	0	6	0	0	0
fig|536231.75.peg.1807	15704.928	9146	4664	18154	15135	21039
fig|536231.75.peg.1808	1028	841	188	1170	1040	1703
fig|536231.75.peg.1809	135957.744	106739.249	88680	62055	61774	87962.925
fig|536231.75.peg.1810	1904.569	1686	899	537	946	1875
fig|536231.75.peg.1811	2876.008	2724	1258	2316	2061	3957
fig|536231.75.peg.1812	0	0	4	0	0	0
fig|536231.75.peg.1813	0	0	0	0	0	0
fig|536231.75.peg.1814	972	929	146	485	450	884
fig|536231.75.peg.1815	952	1096	944	1960	1270	2999
fig|536231.75.peg.1816	5598.488	5271.417	2619	2149	2282	3882.101
fig|536231.75.peg.1817	1	0	0	6	0	6
fig|536231.75.peg.1818	5841.001	3471.472	3169	8746	7740	13059
fig|536231.75.peg.1819	268	211	90	132	98	244
fig|536231.75.peg.1820	1365.759	1132.98	456	872.1	700.84	1362.694
fig|536231.75.peg.1821	46845.967	28591.026	21680	67225.744	51601.16	83107.306
fig|536231.75.peg.1822	43153.316	26139.224	17169	45197	40170	65503
fig|536231.75.peg.1823	354	218	158	609	570	1038
fig|536231.75.peg.1824	790	674	379	938	1245	1818
fig|536231.75.peg.1825	28783.662	29772.074	15173	8561	9416	15213
fig|536231.75.peg.1826	4936.531	3543.603	2165	3774	2601	3873
fig|536231.75.peg.1827	19824.495	15703.043	9118	16199	14745	21956
