patricID	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C
fig|536231.75.peg.463	4	11	8	0	6	10
fig|536231.75.peg.464	395	392	149	404	387	325
fig|536231.75.peg.465	757	712	327	753	497	589
fig|536231.75.peg.466	316	282	101	332	291	317
fig|536231.75.peg.467	1827	1515	909	2809	1572	2666
fig|536231.75.peg.468	185	189	97	249	158	286
fig|536231.75.peg.469	9	3	0	0	3	0
fig|536231.75.peg.470	8	6	14	3	1	12
fig|536231.75.peg.471	15	4	5	5	1	0
fig|536231.75.peg.472	2783	4831.289	233	644	1451	338
fig|536231.75.peg.473	112	111	91	28	36	3
fig|536231.75.peg.474	1	9	0	5	3	0
fig|536231.75.peg.475	1	0	0	7	0	0
fig|536231.75.peg.476	13	31	4	4	0	5
fig|536231.75.peg.477	102	84	23	89	13	65
fig|536231.75.peg.478	7	8	0	7	0	0
fig|536231.75.peg.479	19	14	17	1	11	8
fig|536231.75.peg.480	15	29.011	20	8	12	0
fig|536231.75.peg.481	0	2	0	0	1	2
fig|536231.75.peg.482	1	1	0	0	0	0
fig|536231.75.peg.483	10	5	0	0	0	2
fig|536231.75.peg.484	0	5	14	0	0	0
fig|536231.75.peg.485	3	2	0	0	0	0
fig|536231.75.peg.486	0	0	0	1	0	0
fig|536231.75.peg.487	0	8	0	11	0	0
fig|536231.75.peg.488	58	50	16	14	15	10
fig|536231.75.peg.489	4	1	0	12	1	1
fig|536231.75.peg.490	19	20	0	10	0	6
fig|536231.75.peg.491	14	6	0	12	7	24
fig|536231.75.peg.492	8	34	5	11	4	2
fig|536231.75.peg.493	150	70	40	63	50	81
fig|536231.75.peg.494	0	0	0	0	0	0
fig|536231.75.peg.495	3	3	1	2	0	6
fig|536231.75.peg.496	7	11	15	7	0	16
fig|536231.75.peg.497	16	8	0	10	10	8
fig|536231.75.peg.498	7	10	0	6	3	2
fig|536231.75.peg.499	2	0	13	0	0	0
fig|536231.75.peg.500	2	1	0	0	0	0
fig|536231.75.peg.501	7	8	3	5	2	1
fig|536231.75.peg.502	16	14	17	5	6	9
fig|536231.75.peg.503	0	0	0	0	0	5
fig|536231.75.peg.504	2	4	0	0	0	4
fig|536231.75.peg.505	6	33	0	4	4	15
fig|536231.75.peg.506	26.045	17	12	7	6	12
fig|536231.75.peg.507	0	6	5	0	1	0
fig|536231.75.peg.508	7	27	2	11	0	1
fig|536231.75.peg.509	0	1	0	0	0	2
fig|536231.75.peg.510	4	2	0	0	0	4
fig|536231.75.peg.511	0	9	0	0	2	0
fig|536231.75.peg.512	0	0	0	0	0	0
fig|536231.75.peg.513	0	1	8	0	0	5
fig|536231.75.peg.514	2	6	0	2	3	0
fig|536231.75.peg.515	1	0	8	7	5	1
fig|536231.75.peg.516	16	16	19	20	13	27
fig|536231.75.peg.517	2793.267	4438.832	1420.52	2255.536	2253.656	1708.983
fig|536231.75.peg.518	26842.242	39461.001	14779.48	18116.464	17827.344	10627.017
fig|536231.75.peg.519	1665	1486	751	3473	2009	1865
fig|536231.75.peg.520	15461.466	10521.123	5958.092	11100.071	8751.926	5504.56
fig|536231.75.peg.521	150.676	150.099	43	203.996	172.424	167
fig|536231.75.peg.522	636	453.019	306	1128.004	674.576	407
fig|536231.75.peg.523	16	27	20	4	14	10
fig|536231.75.peg.524	32	45	9	11	10	8
fig|536231.75.peg.525	1	1	0	0	0	0
fig|536231.75.peg.526	488	456	99	4830	2571	2661
fig|536231.75.peg.527	675	625	335	7050.352	3605	3888
fig|536231.75.peg.528	474.003	676	65	26285.188	19918	7102
fig|536231.75.peg.529	595	812	244	29188.902	19686	21700
fig|536231.75.peg.530	1	6	3	85	73	53
fig|536231.75.peg.531	45.67	49	10	1470.562	1044.754	1140.036
fig|536231.75.peg.532	1919.374	2344.03	885	59326.476	40523.927	54982.964
fig|536231.75.peg.533	638	937	221	27684.898	17669.992	16459.685
fig|536231.75.peg.534	1393	1286.413	521	53648.269	26608.703	17851.774
fig|536231.75.peg.535	3	0	4	0	0	0
fig|536231.75.peg.536	1169	1398	555	36035.16	21124.163	13976
fig|536231.75.peg.537	1233.006	1345	389	36007.546	22470.98	15917
fig|536231.75.peg.538	777	814	227	19142	10483.002	11217
fig|536231.75.peg.539	204	203	111	4703.298	2865	2018
fig|536231.75.peg.540	3	3	0	70	33	93
fig|536231.75.peg.541	429.594	563	229	11274.572	6100.182	7857.457
fig|536231.75.peg.542	997.406	922	445	29343.61	15296.658	13393.115
fig|536231.75.peg.543	122	128	62	1786	1510.16	1348.999
fig|536231.75.peg.544	65	62	35	159	127	104
fig|536231.75.peg.545	597	450	246	1150	815	780
fig|536231.75.peg.546	366	317	108	874	770	461
fig|536231.75.peg.547	42	46.547	23	15	38	24
fig|536231.75.peg.548	626	437.453	235	619	656	478
fig|536231.75.peg.549	0	2	0	0	0	0
fig|536231.75.peg.550	3	7	0	0	0	2
fig|536231.75.peg.551	2	4	0	18	5	1
fig|536231.75.peg.552	0	1	8	0	1	0
fig|536231.75.peg.553	0	0	0	0	0	0
fig|536231.75.peg.554	64	44	21	33	39	26
fig|536231.75.peg.555	2	9	5	9	0	0
fig|536231.75.peg.556	9	12	6	8	9	0
fig|536231.75.peg.557	3	0	6	1	4	0
fig|536231.75.peg.558	0	0	0	0	0	214.948
fig|536231.75.peg.560	782.337	706.972	290.702	837.039	513.134	300.1
fig|536231.75.peg.561	8623	9203.593	2794	8136.523	7674	4246
fig|536231.75.peg.562	25519.17	30071.372	9681	9485	13576	12060
fig|536231.75.peg.563	369.723	456.569	204	251.869	329.771	142.902
fig|536231.75.peg.564	861.474	668.216	450	719.131	745.229	591.904
fig|536231.75.peg.565	528.803	348.814	188	312	335	217.195
fig|536231.75.peg.566	5759	4096.401	3140	6934	5769	6416
fig|536231.75.peg.567	6891.251	4665	4075	6539.234	5298	5617.466
fig|536231.75.peg.568	0	0	0	0	0	0
fig|536231.75.peg.569	35739.236	32393.063	17546	28244.019	41112.448	3226
fig|536231.75.peg.570	54	85	38	59	133	2
fig|536231.75.peg.571	14560.204	11848.14	10260.125	14143.954	18673.062	1654.701
fig|536231.75.peg.572	26132.462	22454.691	15415.875	23874.401	31713.186	4378.299
fig|536231.75.peg.573	6007	4821	2698	7068.013	8778	2247
fig|536231.75.peg.574	9946.251	11129	7333	9809.474	11729	4191
fig|536231.75.peg.576	4143	2764	1926	3099	2652	1877
fig|536231.75.peg.577	1135	750	774	1615	801	1208
fig|536231.75.peg.578	28	49	62	1	7	1
fig|536231.75.peg.579	29868.271	46688.954	28279	16821	11265.402	5178
fig|536231.75.peg.580	150370.905	141230.506	81363.215	131100.513	81540.073	47948.303
fig|536231.75.peg.581	16025.892	23354.274	11452	12088	8100	5047
fig|536231.75.peg.582	19847.247	27967.011	17270	12457	8310	5719
fig|536231.75.peg.583	12	13	17	3	0	0
fig|536231.75.peg.584	5904.162	4754	3134	3229	2204	1509
fig|536231.75.peg.585	16662.19	14009.267	9017	26650.567	24178	26387
fig|536231.75.peg.586	296	193	109	70	87	62
fig|536231.75.peg.587	59	79	23	9	22	4
fig|536231.75.peg.588	5097	3296	2931	1106	963	819
fig|536231.75.peg.589	4804.803	4541	2294	8942	8976.387	5311
fig|536231.75.peg.590	9245.386	6919.82	3608	11096.735	9971.001	5796
fig|536231.75.peg.591	14974.641	11204	5471	19765.375	16197	11287
fig|536231.75.peg.592	360	224	154	368	254	311
fig|536231.75.peg.593	1	2	0	2	2	0
fig|536231.75.peg.594	1923	1995	834	1908	2755	781
fig|536231.75.peg.595	103	97	117	86	47	110
fig|536231.75.peg.596	299	315	82	457	443	196
fig|536231.75.peg.597	10	8	16	2	7	5
fig|536231.75.peg.598	4777.033	3637.436	2685	5231	4977	4758
fig|536231.75.peg.600	20057.69	12817.251	10080	17323	11693.009	13738.445
fig|536231.75.peg.601	79651.811	55731.246	35066	104877.311	104772.206	90014.606
fig|536231.75.peg.602	19938.199	15333	10714	18814	19683	20424
fig|536231.75.peg.603	12973.248	9817	5302	11620	10601	7765
fig|536231.75.peg.604	20506.331	14117.006	8407	16989	14913	10015
fig|536231.75.peg.605	10770.903	8342	4890	9040	9782	6114
fig|536231.75.peg.606	8669.337	8506	4908	6586.314	9281	7422
fig|536231.75.peg.607	3440.435	2706	835	2675	3006	1364
fig|536231.75.peg.608	286	248	184	99	304	76
fig|536231.75.peg.609	5921	5025	2193	5456	5144	2770
fig|536231.75.peg.610	61294.876	38830.857	27796	46042.424	29780.22	37204.894
fig|536231.75.peg.611	21650.56	16036.529	10718	33424.046	15429.146	23923
fig|536231.75.peg.612	0	0	0	0	0	0
fig|536231.75.peg.613	339	271	184	587	323	331
fig|536231.75.peg.614	0	0	0	4	3	5
fig|536231.75.peg.615	246	144	81	927	224	601
fig|536231.75.peg.616	0	0	0	0	0	0
fig|536231.75.peg.617	188	152	44	406	118	280
fig|536231.75.peg.618	1588.235	2221.837	933	2179.656	1845	1411
fig|536231.75.peg.619	1239.995	1509.163	513	2394.344	1202	1175
fig|536231.75.peg.620	875	895	446	741	452	998
fig|536231.75.peg.621	2440.558	2276.001	1166	1519	1247	1918
fig|536231.75.peg.622	46	64.999	2	1	11	8
fig|536231.75.peg.623	0	0	0	0	1	3
fig|536231.75.peg.624	34	17	3	15	22	14
fig|536231.75.peg.625	15	26	43	31	8	36
fig|536231.75.peg.626	42	51	16	22	31	21
fig|536231.75.peg.627	0	0	0	0	0	0
fig|536231.75.peg.628	1	3	0	0	0	0
fig|536231.75.peg.629	0	4	0	0	0	0
fig|536231.75.peg.630	42408.857	30024.068	21606	71964.028	46064.401	63476.53
fig|536231.75.peg.631	0	0	0	0	0	0
fig|536231.75.peg.632	429	274	78	160	220	249
fig|536231.75.peg.633	1453.204	1028	488	1303	979	1030
fig|536231.75.peg.634	3950.616	2605.805	1642	3051.44	2212.279	2365.105
fig|536231.75.peg.635	17764.978	18079.615	9668	7558.56	8157.721	5666.895
fig|536231.75.peg.636	1076.66	1333	973	3874	1665	2536
fig|536231.75.peg.637	25890.972	21443.849	13648	36723.038	43504.12	81775.21
fig|536231.75.peg.638	1	1	9	0	4	6
fig|536231.75.peg.639	4602	4125.195	2950	4227	2653	4066
fig|536231.75.peg.640	2805	2495	1641	1557	1292	2006
fig|536231.75.peg.641	4713.154	3413	2224	3387	2519	3365
fig|536231.75.peg.642	8865.169	6709.001	3299	9588.153	6781.384	4926
fig|536231.75.peg.643	9465.274	6646.014	3905	9524	6396	5281
fig|536231.75.peg.644	9034.874	7984.147	4902	8958	7234	7347
fig|536231.75.peg.645	10012.103	7463.145	3408	8394	6556.29	5284
fig|536231.75.peg.646	4803	3922	2205	10570.442	5491	7393
fig|536231.75.peg.647	1336.142	1051	661	3294	1632	2003
fig|536231.75.peg.648	16945.124	10983	8897	25387.118	14407	14676
fig|536231.75.peg.649	8157.084	7977	3890	6948	5562.289	5299.167
fig|536231.75.peg.650	8210	5423.001	2602.124	11155	7081	6573
fig|536231.75.peg.651	4120	3132.572	1354	5598.344	4014	3813
fig|536231.75.peg.652	4925.051	3437.066	1738	6889	4770	5200
fig|536231.75.peg.653	2001.267	1534	841	1067	1275	1152
fig|536231.75.peg.654	8568	5612.984	3370	5002.792	4650.002	4911
fig|536231.75.peg.655	55	50	12	18	25	4
fig|536231.75.peg.656	138	138	106	83	113	51
fig|536231.75.peg.657	37	40	45	9	37	28
fig|536231.75.peg.658	8708.002	6071.016	5692	3540	3616	3376
fig|536231.75.peg.659	27165.39	17818.38	14688	17650.244	16789.573	12214
fig|536231.75.peg.660	8327.371	6749	4563	12126	8830	6524
fig|536231.75.peg.661	412	419	168	661	691	437
fig|536231.75.peg.662	480	314	13	186	193	174
fig|536231.75.peg.663	152417.207	118393.463	80742	156745.463	166433.231	100117.267
fig|536231.75.peg.664	86150.403	53579.076	39014	150524.577	103784.895	86454.132
fig|536231.75.peg.665	84111.464	55560.064	36448	135247.833	98139.473	82243
fig|536231.75.peg.666	62733.511	41961.577	29485	99862	72989.574	68792.419
fig|536231.75.peg.667	121171.462	82704.884	59579	194390.434	141048.066	120582.215
fig|536231.75.peg.668	22.01	5.013	7	32	2	18
fig|536231.75.peg.669	25.99	1.987	16	25	24	58
fig|536231.75.peg.670	2789	2321	1606	1824.897	1668	3401
fig|536231.75.peg.671	2138.39	1843.003	1276	2176	1783	3599
fig|536231.75.peg.672	47	59	11	6	21	16
fig|536231.75.peg.673	192	193	85	117	68	93
fig|536231.75.peg.674	3	1	6	2	5	0
fig|536231.75.peg.675	30.466	31	5	0	12	5
fig|536231.75.peg.676	6.534	0	5	0	0	0
fig|536231.75.peg.677	7	3	12	0	1	1
fig|536231.75.peg.678	27	15	40	36	26	28
fig|536231.75.peg.679	3	8	3	0	0	0
fig|536231.75.peg.680	21810.588	13921.316	9511	22794	15670	18296
fig|536231.75.peg.681	14451.857	19554.789	9287	6062	7753.007	5800
fig|536231.75.peg.682	1233.057	996	463	829	746	452
fig|536231.75.peg.683	2	4	0	12	0	0
fig|536231.75.peg.684	22	17	11	11	19	2
fig|536231.75.peg.685	10	12	7	7	3	1
fig|536231.75.peg.686	1	0	0	0	1	4
fig|536231.75.peg.687	69	38	42	65	32	14
fig|536231.75.peg.688	9957.824	13795.843	7145	5376.403	7903.317	4490.684
fig|536231.75.peg.689	1488.373	1961.157	860	1412.597	1599.683	885.316
fig|536231.75.peg.690	3842	3811	1453	4370	3550	2295
fig|536231.75.peg.691	7959.063	9529	3161	6128	5331	10686
fig|536231.75.peg.692	5108.755	7812	2708	3201	4205.343	3525
fig|536231.75.peg.693	58595.048	75143.473	28640	20632.173	29641.868	27619.394
fig|536231.75.peg.694	4730.376	2761.583	1288.3	4454.067	4596.491	2084.836
fig|536231.75.peg.695	12.305	15.821	14.114	3.693	2.018	10.316
fig|536231.75.peg.696	42.603	19.474	10.975	17.822	11.423	49.543
fig|536231.75.peg.697	30	37	21	4	5	10
fig|536231.75.peg.698	2387.836	2743.47	1197	1255	1065	1489
fig|536231.75.peg.699	1774.968	1360.176	809.222	946.374	708.835	630.613
fig|536231.75.peg.700	3595.526	3470.023	2538.64	1425.827	1682.077	863.045
fig|536231.75.peg.701	18644.819	16320	11695	8517.046	10927.153	2513
fig|536231.75.peg.702	5382	4475.295	2375	3328.642	3163.401	988.012
fig|536231.75.peg.703	973	1161	801	248	294	143
fig|536231.75.peg.704	1526	1823	873	292	497	531
fig|536231.75.peg.705	2229	2300	1086	510	675	795
fig|536231.75.peg.706	13	12	4	9	2	0
fig|536231.75.peg.707	34.143	29.777	14	13	16	10
fig|536231.75.peg.708	26.857	24.223	18	8	4	5
fig|536231.75.peg.709	437	478	275	277	301	359
fig|536231.75.peg.710	518	444	183	268	311	267
fig|536231.75.peg.711	1810.089	1549	851	841	1147	918
fig|536231.75.peg.712	334	245	47	182	148	139
fig|536231.75.peg.713	1	9	0	2	0	2
fig|536231.75.peg.714	3257	2952	1266	3497	2585	2857
fig|536231.75.peg.715	2299	1812	1169	3020.69	2047	1627
fig|536231.75.peg.716	3311	2427	1836	2241	1741	2415
fig|536231.75.peg.717	1784	1228	659	1476	1092	846
fig|536231.75.peg.718	4485.153	3212	1700	3746	3000	3182
fig|536231.75.peg.719	3211	2464	1237	2601	1842	2627
fig|536231.75.peg.720	2815.01	1877	1090	2010.735	1527	2592
fig|536231.75.peg.721	143.477	104.613	85	92.761	83	126
fig|536231.75.peg.722	2061.513	1315.458	635	1432.503	1123	991
fig|536231.75.peg.723	4301	3865.998	1585	856	1811	2243
fig|536231.75.peg.724	10352	12360	564	20742	46645	13766
fig|536231.75.peg.725	1162.227	1154	269	1427	897.486	1260
fig|536231.75.peg.726	4081.803	3441	2331	3861	2481.514	3390
fig|536231.75.peg.727	3974	2823.001	1760	3371.031	2019	2409
fig|536231.75.peg.728	252	330	202	173	228	299
fig|536231.75.peg.729	2584	1996	1162	1762	1040	1109
fig|536231.75.peg.730	1686	1472	959	1637	880	1035
fig|536231.75.peg.731	4370.613	4122.158	1625.458	5844.411	2964.681	3352.514
fig|536231.75.peg.732	161.131	376.792	84	29	199	4
fig|536231.75.peg.733	1703.869	4051.208	1500	736	3344	313
fig|536231.75.peg.734	2892.053	2096	1182	4903	3496	2255
fig|536231.75.peg.735	1564.399	1303	584	2433	1778	1485
fig|536231.75.peg.736	1243.128	957.723	715.994	1955.62	1282.667	2964.161
fig|536231.75.peg.737	4930.474	3870.277	2778.006	5848.38	4104.333	7969.839
fig|536231.75.peg.738	182	142	56	147	117	113
fig|536231.75.peg.739	975	727	409	3725	1545	2255
fig|536231.75.peg.740	0	3	0	0	0	0
fig|536231.75.peg.741	1496	1307	914	1986	694	786
fig|536231.75.peg.742	33.049	23	26	20	8	6
fig|536231.75.peg.743	14	4	13	1	1	7
fig|536231.75.peg.744	19	29	1	18	7	1
fig|536231.75.peg.745	2272	2552	1589	1426	1109	1297
fig|536231.75.peg.746	403.332	306	104	2720	811	1698
fig|536231.75.peg.747	6	12	6	64	14	47
fig|536231.75.peg.748	9	11	3	24	7	23
fig|536231.75.peg.749	0	0	0	0	0	0
fig|536231.75.peg.750	10330.477	7861.21	6033	5945	4064	4842
fig|536231.75.peg.751	23	15	8	6	8	7
fig|536231.75.peg.752	41	26	9	4	8	2
fig|536231.75.peg.753	67	43	26	41	18	27
fig|536231.75.peg.754	43097.255	44674	13271	32097	43450.98	24501.985
fig|536231.75.peg.755	75454.864	58791.81	35196	70120.651	87054.906	46443.285
fig|536231.75.peg.756	87053.349	63502.476	40109	75000.954	51315.635	36481.321
fig|536231.75.peg.757	19065.646	13259	7532	14921	12505.781	7725
fig|536231.75.peg.758	22660.784	17450.173	9536	22101.229	17929.001	12879
fig|536231.75.peg.759	308	276	105	542	188	386
fig|536231.75.peg.760	32	20	18	13	13	16
fig|536231.75.peg.761	1020	1234	414	1208	1080	1090
fig|536231.75.peg.762	320	282	215	550	329	296
fig|536231.75.peg.763	62530.048	37530.391	32264	39466.344	46724.951	27893
fig|536231.75.peg.764	16501.815	13240.002	5355	27339.231	20230.421	14020.609
fig|536231.75.peg.765	20285.08	16504.464	8765.505	35799.365	20672.975	22156.561
fig|536231.75.peg.766	5218.469	6952.536	3580.495	4932.635	4219.74	5841.439
fig|536231.75.peg.767	7333.399	5781.21	3401	7586	6757	4097
fig|536231.75.peg.768	678	507.934	328	109	98	160
fig|536231.75.peg.769	653	524	425	100	76	179
fig|536231.75.peg.770	897	709	543	196	96	243
fig|536231.75.peg.771	4021.356	3443.246	980	5839.423	4085.196	2941.43
fig|536231.75.peg.772	13222.998	16422.471	3533	9584.032	10057.804	5186.57
fig|536231.75.peg.773	7065.429	5767.234	3298	9000.314	7308.552	5190
fig|536231.75.peg.774	15134.291	11295.989	6593	21548.686	16423.169	15096.333
fig|536231.75.peg.775	10603	9099	4652	13335.268	11216.234	10360
fig|536231.75.peg.776	26229.815	20403.002	11563	35087	26341.39	24730.416
fig|536231.75.peg.777	16634.606	13217.708	5303	20838.083	15558.327	10830
fig|536231.75.peg.778	1213.156	1077.344	478.198	1912.572	1370.278	752.165
fig|536231.75.peg.779	20550.649	14585.25	8836.802	27830.717	20071.726	17706.419
fig|536231.75.peg.780	18221.068	14175.348	8433	33593.071	21705.428	17771
fig|536231.75.peg.781	25933.208	25868.907	13579	29564	23639	16982
fig|536231.75.peg.782	4302.423	3503.002	1911	4608	3496	3391
fig|536231.75.peg.783	2325.33	1669	900	2509	2022	2026
fig|536231.75.peg.784	4308.105	3381	2118	5115.414	4081	4574
fig|536231.75.peg.785	4404.136	3423	1911	4582.307	3940	4317
fig|536231.75.peg.786	5890.001	4424	2395	5663	5155.002	4866
fig|536231.75.peg.787	6387.03	4713.008	2472	6477	6031.132	9487
fig|536231.75.peg.788	4075.002	3196	1646	5630	4425	8380.016
fig|536231.75.peg.789	10620.812	7666	4832	6759	7744	8640
fig|536231.75.peg.790	3068.197	2193	1453	3214	2798.023	3233.241
fig|536231.75.peg.791	2528.032	2163	1299	3193	2716	2563
fig|536231.75.peg.792	3326	2319.001	1888	2966	2770	2778
fig|536231.75.peg.793	14096	11285	4785	6199	9422.037	4972
fig|536231.75.peg.794	3281	2336	1371	3152	2630	2186
fig|536231.75.peg.795	4686	3235	2712	3299.234	3402	2458
fig|536231.75.peg.796	3148	2175	1419	3200	2762	2101
fig|536231.75.peg.797	4081.255	4449.007	3503	2730	3447	1540
fig|536231.75.peg.798	1610.019	1221	692	1366	1541	990
fig|536231.75.peg.799	4491.159	3538	2326	3855	3805	3169
fig|536231.75.peg.800	2468.056	1857.432	1010	1780	2131	1606
fig|536231.75.peg.801	6746.043	5171.01	3239	7003	6386	7102
fig|536231.75.peg.802	18972.069	15958.003	8895	18959	17650	23059
fig|536231.75.peg.803	22601.128	20867.058	11607	17391	20343.579	12510
fig|536231.75.peg.804	278.405	312.862	42	89	217	44
fig|536231.75.peg.805	30655.392	25529.597	11188	39391.646	37089.787	41617.521
fig|536231.75.peg.806	6305.063	4875	3212	6917	6486.164	6690
fig|536231.75.peg.807	1702.026	1210.692	825.894	1375.195	1412.185	1003.657
fig|536231.75.peg.808	581.718	568.315	168	536.389	542.865	238.115
fig|536231.75.peg.809	194.134	255.998	87	206.23	152	159
fig|536231.75.peg.810	211.866	164.002	63	368.77	171	228
fig|536231.75.peg.811	45211.277	36200.675	19790	15374	21981.506	16165.38
fig|536231.75.peg.812	5122	4996	3339	2703	3206	2381.001
fig|536231.75.peg.813	16015.572	15033.003	7045	5710	6438	9765.643
fig|536231.75.peg.814	4608.869	4992.608	1853	3084	3279	4039
fig|536231.75.peg.815	2317	2294	859	1195	1482	984
fig|536231.75.peg.816	2584	2254	1326	2195	2119	1385
fig|536231.75.peg.817	4160	4017	1303	3057	3104	1733
fig|536231.75.peg.818	12299.365	16506	3167	3914	5304	4063
fig|536231.75.peg.819	3	2	0	0	0	2
fig|536231.75.peg.820	26544.177	26252.103	14418	28168	21728	43402.566
fig|536231.75.peg.821	2415.4	2288	1063	2015.232	1802	1138
fig|536231.75.peg.822	19608.229	24632.802	9300	7192	10609.001	8200
fig|536231.75.peg.823	9109.97	10207	3726	5724	6339	6075
fig|536231.75.peg.824	2324.569	1910.694	1441.517	615.014	1048.13	624.07
fig|536231.75.peg.825	1163.948	785.075	708.015	553.314	652.451	320.223
fig|536231.75.peg.826	802.134	749.15	532.829	559.555	674.594	264.422
fig|536231.75.peg.827	14170.003	11900.032	5703	13248	13176.518	9875
fig|536231.75.peg.828	5966.116	6585.237	3093.537	4277.964	4283.266	2808.679
fig|536231.75.peg.829	1602.515	2107.148	888.46	919.324	1081.93	1244.987
fig|536231.75.peg.830	1528.543	1257.614	591.003	1763.712	1380.804	1328.334
fig|536231.75.peg.831	9665.015	10965.081	4307	5451	6960	3084
fig|536231.75.peg.832	3215.001	3155	1622	1782	2476	1232
fig|536231.75.peg.833	3366.611	3071.558	1405	2754	3054	1402
fig|536231.75.peg.834	32930.906	46374.823	14773	12325	22592	16079
fig|536231.75.peg.835	26009.795	30558.207	16347.59	11831	16831	13191.058
fig|536231.75.peg.836	53943.813	71069.335	25246	19960	33469.028	25656
fig|536231.75.peg.837	83743.225	107440.083	44778	21313	35822.054	39291.962
fig|536231.75.peg.838	58515.438	74179.64	38017	14745.539	24144.604	26307
fig|536231.75.peg.839	30408.605	43603.23	15638	11151	18074.47	19418.208
fig|536231.75.peg.840	35015.802	49498.251	13859	19955.16	29760.566	21682.625
fig|536231.75.peg.841	2981.934	4168	2127	2281	3530.666	3601
fig|536231.75.peg.842	11695.92	9689	4749	11091	12817	6065
fig|536231.75.peg.843	46371.231	45025.814	24029	21426.947	29208.067	16003
fig|536231.75.peg.844	2895.167	3849	1436	2690	3884	2589
fig|536231.75.peg.845	2363	3350.386	1657	2573	4025	2562
fig|536231.75.peg.846	2259	2549	872	1799	2323	1283
fig|536231.75.peg.847	8148.047	9604.003	2863	4984	6821.084	6266
fig|536231.75.peg.848	5863.008	6176	4698	4373	5271	3257
fig|536231.75.peg.849	830	1081	503	658	941	859
fig|536231.75.peg.850	2367.45	2703.663	811.592	1103.997	1853.317	969.747
fig|536231.75.peg.851	11627.222	7232.764	3865.438	12919.52	10213.723	5309.544
fig|536231.75.peg.860	76	68	25	19	18	49
fig|536231.75.peg.861	14	23	4	2	2	7
fig|536231.75.peg.862	400	439	68	144	118	380
fig|536231.75.peg.863	70	65	61	34	67	37
fig|536231.75.peg.864	30885.665	24451.004	16373	21449	21522.546	16948
fig|536231.75.peg.865	31411.292	23928.841	13216	25626.243	20461.061	17839
fig|536231.75.peg.866	2768	2056.468	608	2094.757	1692.287	1571
fig|536231.75.peg.867	13067.022	9379	4979	8993.214	7277	6425
fig|536231.75.peg.868	62795.116	52321.826	21496	43081.962	49282.848	24693.613
fig|536231.75.peg.869	10570.754	7979.002	4463	11524.05	10598	6347
fig|536231.75.peg.870	25406.726	19737.573	8665	23049.014	23266.053	15157
