patricID	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C
fig|536231.75.peg.473	28	36	3	13	98	48
fig|536231.75.peg.474	5	3	0	0	17	7
fig|536231.75.peg.475	7	0	0	30	0	14
fig|536231.75.peg.476	4	0	5	69	35	30
fig|536231.75.peg.477	89	13	65	164	260	472
fig|536231.75.peg.478	7	0	0	0	9	0
fig|536231.75.peg.479	1	11	8	67	125	68
fig|536231.75.peg.480	8	12	0	16	15	71
fig|536231.75.peg.481	0	1	2	14	0	21
fig|536231.75.peg.482	0	0	0	11	22	22
fig|536231.75.peg.483	0	0	2	22	0	19
fig|536231.75.peg.484	0	0	0	13	16	31
fig|536231.75.peg.485	0	0	0	8	0	34
fig|536231.75.peg.486	1	0	0	19	9	39
fig|536231.75.peg.487	11	0	0	10	7	13
fig|536231.75.peg.488	14	15	10	59	71	69
fig|536231.75.peg.489	12	1	1	36	33	21
fig|536231.75.peg.490	10	0	6	76	35	80
fig|536231.75.peg.491	12	7	24	60	61	157
fig|536231.75.peg.492	11	4	2	69	30	63
fig|536231.75.peg.493	63	50	81	131	124	64
fig|536231.75.peg.494	0	0	0	0	0	0
fig|536231.75.peg.495	2	0	6	27	28.227	25
fig|536231.75.peg.496	7	0	16	29	36.773	36
fig|536231.75.peg.497	10	10	8	18	28	24
fig|536231.75.peg.498	6	3	2	166	164.437	96
fig|536231.75.peg.499	0	0	0	0	29.563	3
fig|536231.75.peg.500	0	0	0	0	0	30
fig|536231.75.peg.501	5	2	1	16	35	49
fig|536231.75.peg.502	5	6	9	89	114	65
fig|536231.75.peg.503	0	0	5	0	0	0
fig|536231.75.peg.504	0	0	4	5	33	0
fig|536231.75.peg.505	4	4	15	68	51	105
fig|536231.75.peg.506	7	6	12	12	23	68
fig|536231.75.peg.507	0	1	0	0	0	12
fig|536231.75.peg.508	11	0	1	31	77.326	26
fig|536231.75.peg.509	0	0	2	14	5.674	16
fig|536231.75.peg.510	0	0	4	38	21	25
fig|536231.75.peg.511	0	2	0	9	0	0
fig|536231.75.peg.512	0	0	0	0	14	0
fig|536231.75.peg.513	0	0	5	0	23	27
fig|536231.75.peg.514	2	3	0	7	10	10
fig|536231.75.peg.515	7	5	1	7	70	11
fig|536231.75.peg.516	20	13	27	69	28	93
fig|536231.75.peg.517	2255.536	2253.656	1708.983	24	7	136.172
fig|536231.75.peg.518	18116.464	17827.344	10627.017	3433	3104	4771.828
fig|536231.75.peg.519	3473	2009	1865	901	802	1093
fig|536231.75.peg.520	11100.071	8751.926	5504.56	2927.012	2886	3774.746
fig|536231.75.peg.521	203.996	172.424	167	20	69	58
fig|536231.75.peg.522	1128.004	674.576	407	624	456	885
fig|536231.75.peg.523	4	14	10	39	93	70
fig|536231.75.peg.524	11	10	8	42	59	79
fig|536231.75.peg.525	0	0	0	0	0	0
fig|536231.75.peg.526	4830	2571	2661	4112	3213	4521
fig|536231.75.peg.527	7050.352	3605	3888	7201	5432	7470
fig|536231.75.peg.528	26285.188	19918	7102	7726	7820	15748
fig|536231.75.peg.529	29188.902	19686	21700	3855	3535	7259
fig|536231.75.peg.530	85	73	53	4	1	14
fig|536231.75.peg.531	1470.562	1044.754	1140.036	1390.354	995.73	1537.662
fig|536231.75.peg.532	59326.476	40523.927	54982.964	15934.646	16858.27	24022.338
fig|536231.75.peg.533	27684.898	17669.992	16459.685	5693.445	5596.627	8957.494
fig|536231.75.peg.534	53648.269	26608.703	17851.774	14655.555	15192.373	19993.506
fig|536231.75.peg.535	0	0	0	5	0	11
fig|536231.75.peg.536	36035.16	21124.163	13976	13168	13090	20811
fig|536231.75.peg.537	36007.546	22470.98	15917	15656	15541	23353
fig|536231.75.peg.538	19142	10483.002	11217	6206	5761	8727
fig|536231.75.peg.539	4703.298	2865	2018	1251.928	1246.149	2033.42
fig|536231.75.peg.540	70	33	93	7	0	28
fig|536231.75.peg.541	11274.572	6100.182	7857.457	2695.541	2717.765	3606.449
fig|536231.75.peg.542	29343.61	15296.658	13393.115	10080.53	10718.086	12114.203
fig|536231.75.peg.543	1786	1510.16	1348.999	640	456	636.927
fig|536231.75.peg.544	159	127	104	123	92	146
fig|536231.75.peg.545	1150	815	780	1833	1226	1907
fig|536231.75.peg.546	874	770	461	988	1029	1426
fig|536231.75.peg.547	15	38	24	33	11.125	5
fig|536231.75.peg.548	619	656	478	882	880.875	1387
fig|536231.75.peg.549	0	0	0	0	0	9
fig|536231.75.peg.550	0	0	2	51	40	50
fig|536231.75.peg.551	18	5	1	32	36	79
fig|536231.75.peg.552	0	1	0	19	21	12
fig|536231.75.peg.553	0	0	0	4	0	0
fig|536231.75.peg.554	33	39	26	82	141	112
fig|536231.75.peg.555	9	0	0	0	0	11
fig|536231.75.peg.556	8	9	0	33	18	93
fig|536231.75.peg.557	1	4	0	9	16	21
fig|536231.75.peg.558	0	0	214.948	166.188	312.347	97.094
fig|536231.75.peg.560	837.039	513.134	300.1	1.885	0	4.216
fig|536231.75.peg.561	8136.523	7674	4246	1739	1899	3490
fig|536231.75.peg.562	9485	13576	12060	3927	2636	4211
fig|536231.75.peg.563	251.869	329.771	142.902	150.686	111.392	190.902
fig|536231.75.peg.564	719.131	745.229	591.904	669.072	270.414	693.734
fig|536231.75.peg.565	312	335	217.195	71.242	57.194	163.364
fig|536231.75.peg.566	6934	5769	6416	6890	6288	8643
fig|536231.75.peg.567	6539.234	5298	5617.466	5303	4280	6039
fig|536231.75.peg.568	0	0	0	0	0	0
fig|536231.75.peg.569	28244.019	41112.448	3226	4604.369	4323.001	8275
fig|536231.75.peg.570	59	133	2	0	1	12
fig|536231.75.peg.571	14143.954	18673.062	1654.701	3208.454	2557.825	3952.05
fig|536231.75.peg.572	23874.401	31713.186	4378.299	7857.178	7976.174	11842.116
fig|536231.75.peg.573	7068.013	8778	2247	4182	3882	6313
fig|536231.75.peg.574	9809.474	11729	4191	4572	3749	6399
fig|536231.75.peg.576	3099	2652	1877	2904	2184	4038
fig|536231.75.peg.577	1615	801	1208	4233	3918	7949
fig|536231.75.peg.578	1	7	1	0	1	0
fig|536231.75.peg.579	16821	11265.402	5178	7946	7319	9956
fig|536231.75.peg.580	131100.513	81540.073	47948.303	53436	53082	76142
fig|536231.75.peg.581	12088	8100	5047	4853	4457	7319
fig|536231.75.peg.582	12457	8310	5719	5611	5785	9460
fig|536231.75.peg.583	3	0	0	0	0	0
fig|536231.75.peg.584	3229	2204	1509	3596	2765	4349
fig|536231.75.peg.585	26650.567	24178	26387	8656	9080	18207
fig|536231.75.peg.586	70	87	62	729	749	1546
fig|536231.75.peg.587	9	22	4	44	51	35
fig|536231.75.peg.588	1106	963	819	2906	2432	4323
fig|536231.75.peg.589	8942	8976.387	5311	664	1144	2223
fig|536231.75.peg.590	11096.735	9971.001	5796	6361	5475	8724
fig|536231.75.peg.591	19765.375	16197	11287	12469	11036	16039
fig|536231.75.peg.592	368	254	311	263	289	566
fig|536231.75.peg.593	2	2	0	12	0	8
fig|536231.75.peg.594	1908	2755	781	1020	969	1241
fig|536231.75.peg.595	86	47	110	36	67	223
fig|536231.75.peg.596	457	443	196	148	112	261
fig|536231.75.peg.597	2	7	5	0	0	0
fig|536231.75.peg.598	5231	4977	4758	5298	4828	8255
fig|536231.75.peg.600	17323	11693.009	13738.445	24301	23240	40697
fig|536231.75.peg.601	104877.311	104772.206	90014.606	56840	50378	76302.519
fig|536231.75.peg.602	18814	19683	20424	17666	17607	29338
fig|536231.75.peg.603	11620	10601	7765	11568	11507.232	16091
fig|536231.75.peg.604	16989	14913	10015	13984	13476	19926
fig|536231.75.peg.605	9040	9782	6114	6426	7626	10516
fig|536231.75.peg.606	6586.314	9281	7422	1989	2054	3065
fig|536231.75.peg.607	2675	3006	1364	1392	995	1635
fig|536231.75.peg.608	99	304	76	18	0	3
fig|536231.75.peg.609	5456	5144	2770	3439	3387	5385
fig|536231.75.peg.610	46042.424	29780.22	37204.894	49210	46854	76063
fig|536231.75.peg.611	33424.046	15429.146	23923	27665	30755	51306
fig|536231.75.peg.612	0	0	0	0	0	0
fig|536231.75.peg.613	587	323	331	272	245	377
fig|536231.75.peg.614	4	3	5	0	0	0
fig|536231.75.peg.615	927	224	601	405	519	500
fig|536231.75.peg.616	0	0	0	0	0	0
fig|536231.75.peg.617	406	118	280	175	171	303
fig|536231.75.peg.618	2179.656	1845	1411	926.622	1048	2032.233
fig|536231.75.peg.619	2394.344	1202	1175	2216.378	2173	3639.767
fig|536231.75.peg.620	741	452	998	521	687	1236
fig|536231.75.peg.621	1519	1247	1918	1156	1162	1621
fig|536231.75.peg.622	1	11	8	0	9	1
fig|536231.75.peg.623	0	1	3	0	0	10
fig|536231.75.peg.624	15	22	14	5.464	0	0
fig|536231.75.peg.625	31	8	36	10.536	0	0
fig|536231.75.peg.626	22	31	21	37	0	21
fig|536231.75.peg.627	0	0	0	0	13	0
fig|536231.75.peg.628	0	0	0	25	38	11.006
fig|536231.75.peg.629	0	0	0	0	0	5.994
fig|536231.75.peg.630	71964.028	46064.401	63476.53	58809	54941	85446
fig|536231.75.peg.631	0	0	0	0	0	0
fig|536231.75.peg.632	160	220	249	299	297	430
fig|536231.75.peg.633	1303	979	1030	1103	913	1353
fig|536231.75.peg.634	3051.44	2212.279	2365.105	2301.901	2140.844	4139.629
fig|536231.75.peg.635	7558.56	8157.721	5666.895	2620.099	2416.156	5630.371
fig|536231.75.peg.636	3874	1665	2536	1197	1205	3879
fig|536231.75.peg.637	36723.038	43504.12	81775.21	16037	18458	33170.375
fig|536231.75.peg.638	0	4	6	0	4	0
fig|536231.75.peg.639	4227	2653	4066	2398	2228	3942
fig|536231.75.peg.640	1557	1292	2006	691	829	1570
fig|536231.75.peg.641	3387	2519	3365	2436	2597	4129
fig|536231.75.peg.642	9588.153	6781.384	4926	5552	5113	7749
fig|536231.75.peg.643	9524	6396	5281	9901	9352	13030
fig|536231.75.peg.644	8958	7234	7347	3146	3861	6649
fig|536231.75.peg.645	8394	6556.29	5284	10922	8819	14566
fig|536231.75.peg.646	10570.442	5491	7393	5450	4929	7503
fig|536231.75.peg.647	3294	1632	2003	827	896	2013
fig|536231.75.peg.648	25387.118	14407	14676	15110	16380	25783
fig|536231.75.peg.649	6948	5562.289	5299.167	2478	2555	4609
fig|536231.75.peg.650	11155	7081	6573	11192	10681	14012
fig|536231.75.peg.651	5598.344	4014	3813	5420	5529	8505
fig|536231.75.peg.652	6889	4770	5200	6490	6298	10007.067
fig|536231.75.peg.653	1067	1275	1152	2458	2073	3886.824
fig|536231.75.peg.654	5002.792	4650.002	4911	7917	7085	10671
fig|536231.75.peg.655	18	25	4	5	15	21
fig|536231.75.peg.656	83	113	51	19	46	123
fig|536231.75.peg.657	9	37	28	17	0	8
fig|536231.75.peg.658	3540	3616	3376	7465	6756	11874
fig|536231.75.peg.659	17650.244	16789.573	12214	16552	16299	25525
fig|536231.75.peg.660	12126	8830	6524	6287	6417	11242
fig|536231.75.peg.661	661	691	437	158	212	460
fig|536231.75.peg.662	186	193	174	15	22	81
fig|536231.75.peg.663	156745.463	166433.231	100117.267	148868	139389	245755.997
fig|536231.75.peg.664	150524.577	103784.895	86454.132	95115	103049	143979.41
fig|536231.75.peg.665	135247.833	98139.473	82243	60614	71395	106196
fig|536231.75.peg.666	99862	72989.574	68792.419	51713	62435	91172
fig|536231.75.peg.667	194390.434	141048.066	120582.215	127243.128	127121	187906
fig|536231.75.peg.668	32	2	18	6	1	28.352
fig|536231.75.peg.669	25	24	58	9	0	79.648
fig|536231.75.peg.670	1824.897	1668	3401	1261	1084	2391
fig|536231.75.peg.671	2176	1783	3599	983	938	1709
fig|536231.75.peg.672	6	21	16	36	47	63
fig|536231.75.peg.673	117	68	93	104	160	249
fig|536231.75.peg.674	2	5	0	0	29	16
fig|536231.75.peg.675	0	12	5	0	18	10
fig|536231.75.peg.676	0	0	0	0	0	0
fig|536231.75.peg.677	0	1	1	0	0	2
fig|536231.75.peg.678	36	26	28	12	0	24
fig|536231.75.peg.679	0	0	0	16	5	26
fig|536231.75.peg.680	22794	15670	18296	31575	28051	47258
fig|536231.75.peg.681	6062	7753.007	5800	579	529	997
fig|536231.75.peg.682	829	746	452	273	322	513
fig|536231.75.peg.683	12	0	0	0	52	0
fig|536231.75.peg.684	11	19	2	1	80	15
fig|536231.75.peg.685	7	3	1	0	0	16
fig|536231.75.peg.686	0	1	4	0	0	7
fig|536231.75.peg.687	65	32	14	55	73	83
fig|536231.75.peg.688	5376.403	7903.317	4490.684	454.854	600.966	809.635
fig|536231.75.peg.689	1412.597	1599.683	885.316	296.146	318.034	584.365
fig|536231.75.peg.690	4370	3550	2295	2155	1863	2747
fig|536231.75.peg.691	6128	5331	10686	722	563	744
fig|536231.75.peg.692	3201	4205.343	3525	490	352	669
fig|536231.75.peg.693	20632.173	29641.868	27619.394	2525	2484	3128
fig|536231.75.peg.694	4454.067	4596.491	2084.836	2484.048	2228.389	3856.878
fig|536231.75.peg.695	3.693	2.018	10.316	36.04	0	6.39
fig|536231.75.peg.696	17.822	11.423	49.543	11.049	0	22.205
fig|536231.75.peg.697	4	5	10	31	0	32
fig|536231.75.peg.698	1255	1065	1489	176	382	361
fig|536231.75.peg.699	946.374	708.835	630.613	686.188	824.543	1421.801
fig|536231.75.peg.700	1425.827	1682.077	863.045	1894.006	1874.988	2982.914
fig|536231.75.peg.701	8517.046	10927.153	2513	1344	1546	2048
fig|536231.75.peg.702	3328.642	3163.401	988.012	900	1081.736	1523
fig|536231.75.peg.703	248	294	143	121	132	211
fig|536231.75.peg.704	292	497	531	61	28	48
fig|536231.75.peg.705	510	675	795	399	280	302
fig|536231.75.peg.706	9	2	0	0	0	10.798
fig|536231.75.peg.707	13	16	10	0	11	36.202
fig|536231.75.peg.708	8	4	5	7	0	20
fig|536231.75.peg.709	277	301	359	28	85	160
fig|536231.75.peg.710	268	311	267	235	295	307
fig|536231.75.peg.711	841	1147	918	687	1124	1574
fig|536231.75.peg.712	182	148	139	208	163	406
fig|536231.75.peg.713	2	0	2	0	0	0
fig|536231.75.peg.714	3497	2585	2857	625	848	1220
fig|536231.75.peg.715	3020.69	2047	1627	1574	1550	2995
fig|536231.75.peg.716	2241	1741	2415	1604	1684	3042
fig|536231.75.peg.717	1476	1092	846	1085	999	1702
fig|536231.75.peg.718	3746	3000	3182	6300	5674	7604
fig|536231.75.peg.719	2601	1842	2627	2768	2896	3545
fig|536231.75.peg.720	2010.735	1527	2592	3739.064	3059	4528.975
fig|536231.75.peg.721	92.761	83	126	66.001	25	66.378
fig|536231.75.peg.722	1432.503	1123	991	1818.935	1883	2605.647
fig|536231.75.peg.723	856	1811	2243	198	178	243
fig|536231.75.peg.724	20742	46645	13766	894	521	1782
fig|536231.75.peg.725	1427	897.486	1260	285	385	572.223
fig|536231.75.peg.726	3861	2481.514	3390	1967	1730	2958.777
fig|536231.75.peg.727	3371.031	2019	2409	2694	2279	3726
fig|536231.75.peg.728	173	228	299	0	18	0
fig|536231.75.peg.729	1762	1040	1109	1480	1360	2189
fig|536231.75.peg.730	1637	880	1035	774	781	1379
fig|536231.75.peg.731	5844.411	2964.681	3352.514	2375	2031	3333
fig|536231.75.peg.732	29	199	4	0	0	2
fig|536231.75.peg.733	736	3344	313	35	10	52
fig|536231.75.peg.734	4903	3496	2255	2960	2451	4929
fig|536231.75.peg.735	2433	1778	1485	1676.461	1411.908	2309.933
fig|536231.75.peg.736	1955.62	1282.667	2964.161	1450.541	1183.55	1923.559
fig|536231.75.peg.737	5848.38	4104.333	7969.839	2355.998	1780.542	3718.508
fig|536231.75.peg.738	147	117	113	403	386	504
fig|536231.75.peg.739	3725	1545	2255	5739	3703	6385
fig|536231.75.peg.740	0	0	0	0	0	0
fig|536231.75.peg.741	1986	694	786	5471	4920	7157
fig|536231.75.peg.742	20	8	6	12	31	41
fig|536231.75.peg.743	1	1	7	35	28	14
fig|536231.75.peg.744	18	7	1	49	0	52
fig|536231.75.peg.745	1426	1109	1297	2989	2670	3751
fig|536231.75.peg.746	2720	811	1698	2605	2303	3002
fig|536231.75.peg.747	64	14	47	138	115	144
fig|536231.75.peg.748	24	7	23	18	48	62
fig|536231.75.peg.749	0	0	0	0	0	0
fig|536231.75.peg.750	5945	4064	4842	7194	6635	11002
fig|536231.75.peg.751	6	8	7	5	33	34
fig|536231.75.peg.752	4	8	2	12	44	12
fig|536231.75.peg.753	41	18	27	216	253	235
fig|536231.75.peg.754	32097	43450.98	24501.985	13427	12778	29292
fig|536231.75.peg.755	70120.651	87054.906	46443.285	42815	37668	60281
fig|536231.75.peg.756	75000.954	51315.635	36481.321	24022	23589	38935.879
fig|536231.75.peg.757	14921	12505.781	7725	12863	11420	17190
fig|536231.75.peg.758	22101.229	17929.001	12879	29991	25715	38840
fig|536231.75.peg.759	542	188	386	427	379	1145
fig|536231.75.peg.760	13	13	16	30	13	15
fig|536231.75.peg.761	1208	1080	1090	379	455	636
fig|536231.75.peg.762	550	329	296	397	337	559
fig|536231.75.peg.763	39466.344	46724.951	27893	29078	26114	38258
fig|536231.75.peg.764	27339.231	20230.421	14020.609	15497	17126	26259
fig|536231.75.peg.765	35799.365	20672.975	22156.561	22065.579	22424.719	34936.463
fig|536231.75.peg.766	4932.635	4219.74	5841.439	1355.421	1851.281	2921.537
fig|536231.75.peg.767	7586	6757	4097	10680	9843	13756
fig|536231.75.peg.768	109	98	160	123	90	153
fig|536231.75.peg.769	100	76	179	222	150	170
fig|536231.75.peg.770	196	96	243	253	250	391
fig|536231.75.peg.771	5839.423	4085.196	2941.43	1646.264	2037	3647.392
fig|536231.75.peg.772	9584.032	10057.804	5186.57	3336.736	3956	5748.608
fig|536231.75.peg.773	9000.314	7308.552	5190	2556.015	3302	5132.66
fig|536231.75.peg.774	21548.686	16423.169	15096.333	15495.985	12621	19835.612
fig|536231.75.peg.775	13335.268	11216.234	10360	3544	3369	5951
fig|536231.75.peg.776	35087	26341.39	24730.416	13637	12982	18848
fig|536231.75.peg.777	20838.083	15558.327	10830	17859.818	17326.776	27848.697
fig|536231.75.peg.778	1912.572	1370.278	752.165	329.578	483.156	573.839
fig|536231.75.peg.779	27830.717	20071.726	17706.419	17075.603	15892.068	24450.161
fig|536231.75.peg.780	33593.071	21705.428	17771	21834	21491	34423
fig|536231.75.peg.781	29564	23639	16982	15426	15997	27537
fig|536231.75.peg.782	4608	3496	3391	5742	5609	8882
fig|536231.75.peg.783	2509	2022	2026	2655	2492	3751
fig|536231.75.peg.784	5115.414	4081	4574	3767	3999	6250
fig|536231.75.peg.785	4582.307	3940	4317	6015	5289	7851.959
fig|536231.75.peg.786	5663	5155.002	4866	4873	4514	6758
fig|536231.75.peg.787	6477	6031.132	9487	6225	5523	9480
fig|536231.75.peg.788	5630	4425	8380.016	4077	4263	5604
fig|536231.75.peg.789	6759	7744	8640	6245	5310	8814
fig|536231.75.peg.790	3214	2798.023	3233.241	5137	4622	6207
fig|536231.75.peg.791	3193	2716	2563	2283	2218	3213
fig|536231.75.peg.792	2966	2770	2778	5231	3671	6249
fig|536231.75.peg.793	6199	9422.037	4972	4088	4750	6794
fig|536231.75.peg.794	3152	2630	2186	2449	2654	3678
fig|536231.75.peg.795	3299.234	3402	2458	4001	3823	6316
fig|536231.75.peg.796	3200	2762	2101	3627	3571	4651
fig|536231.75.peg.797	2730	3447	1540	1835	1818	3355
fig|536231.75.peg.798	1366	1541	990	2222	1697	3003.606
fig|536231.75.peg.799	3855	3805	3169	4236	3637	5393.394
fig|536231.75.peg.800	1780	2131	1606	2810	2640	3793
fig|536231.75.peg.801	7003	6386	7102	6914	6522	9969
fig|536231.75.peg.802	18959	17650	23059	16760	15453	21085
fig|536231.75.peg.803	17391	20343.579	12510	3726	4112	5947
fig|536231.75.peg.804	89	217	44	13	7	15
fig|536231.75.peg.805	39391.646	37089.787	41617.521	18267	17865	27590
fig|536231.75.peg.806	6917	6486.164	6690	4169	3186	4927
fig|536231.75.peg.807	1375.195	1412.185	1003.657	614.688	976.376	1349.955
fig|536231.75.peg.808	536.389	542.865	238.115	304.844	285.624	395
fig|536231.75.peg.809	206.23	152	159	72.289	176.778	231.089
fig|536231.75.peg.810	368.77	171	228	322.711	388.222	709.911
fig|536231.75.peg.811	15374	21981.506	16165.38	10126	9120	13443
fig|536231.75.peg.812	2703	3206	2381.001	3170	3340	4961
fig|536231.75.peg.813	5710	6438	9765.643	2603	2671	3492
fig|536231.75.peg.814	3084	3279	4039	1145	1056	1653
fig|536231.75.peg.815	1195	1482	984	1123	1205	1174
fig|536231.75.peg.816	2195	2119	1385	1743	2114	3085
fig|536231.75.peg.817	3057	3104	1733	3781	4468	6479
fig|536231.75.peg.818	3914	5304	4063	3955	3674	5851
fig|536231.75.peg.819	0	0	2	0	0	0
fig|536231.75.peg.820	28168	21728	43402.566	7677	10099	16419
fig|536231.75.peg.821	2015.232	1802	1138	3164	2547	3442
fig|536231.75.peg.822	7192	10609.001	8200	2234	1824	2961
fig|536231.75.peg.823	5724	6339	6075	3028	2695	3862
fig|536231.75.peg.824	615.014	1048.13	624.07	267.892	346	372
fig|536231.75.peg.825	553.314	652.451	320.223	624.789	481.449	839.611
fig|536231.75.peg.826	559.555	674.594	264.422	202.226	187.408	259.779
fig|536231.75.peg.827	13248	13176.518	9875	9426	8903	13287
fig|536231.75.peg.828	4277.964	4283.266	2808.679	2083.634	2618.86	4379.701
fig|536231.75.peg.829	919.324	1081.93	1244.987	474.227	289.539	860.616
fig|536231.75.peg.830	1763.712	1380.804	1328.334	1510.139	1383.601	2475.683
fig|536231.75.peg.831	5451	6960	3084	2164	2204	3030
fig|536231.75.peg.832	1782	2476	1232	800	1015	1247
fig|536231.75.peg.833	2754	3054	1402	1745	1702	2410
fig|536231.75.peg.834	12325	22592	16079	1431	1280	2124
fig|536231.75.peg.835	11831	16831	13191.058	1059	1124	2008
fig|536231.75.peg.836	19960	33469.028	25656	1867	1720	3063
fig|536231.75.peg.837	21313	35822.054	39291.962	1718	1948	3071
fig|536231.75.peg.838	14745.539	24144.604	26307	2272	2203	3519
fig|536231.75.peg.839	11151	18074.47	19418.208	2140	2508	4028
fig|536231.75.peg.840	19955.16	29760.566	21682.625	4163	3213	5941.098
fig|536231.75.peg.841	2281	3530.666	3601	227	286	503
fig|536231.75.peg.842	11091	12817	6065	6963	7400	11937
fig|536231.75.peg.843	21426.947	29208.067	16003	34720	32548	46936
fig|536231.75.peg.844	2690	3884	2589	927	1119	1961
fig|536231.75.peg.845	2573	4025	2562	1698	1659	2376
fig|536231.75.peg.846	1799	2323	1283	1231	1568	2608
fig|536231.75.peg.847	4984	6821.084	6266	1645	1452	2631
fig|536231.75.peg.848	4373	5271	3257	1723	1741	4110
fig|536231.75.peg.849	658	941	859	279	424	389
fig|536231.75.peg.850	1103.997	1853.317	969.747	1042.658	348.125	1165.554
fig|536231.75.peg.851	12919.52	10213.723	5309.544	9224.957	8968.945	13440.679
fig|536231.75.peg.860	19	18	49	24	41	22
fig|536231.75.peg.861	2	2	7	0	0	10
fig|536231.75.peg.862	144	118	380	96	82	159
fig|536231.75.peg.863	34	67	37	0	0	4
fig|536231.75.peg.864	21449	21522.546	16948	12029	10462	19660
fig|536231.75.peg.865	25626.243	20461.061	17839	14026.641	11204.82	20179
fig|536231.75.peg.866	2094.757	1692.287	1571	677.359	804.18	1214
fig|536231.75.peg.867	8993.214	7277	6425	9262	7421	12906
fig|536231.75.peg.868	43081.962	49282.848	24693.613	22688	24929	37584
fig|536231.75.peg.869	11524.05	10598	6347	5954	6258	10296
fig|536231.75.peg.870	23049.014	23266.053	15157	15341	14186	20254
fig|536231.75.peg.871	28243.41	39584.889	20309	25888	25592	39527
fig|536231.75.peg.872	579.582	532.597	610.669	169.714	506.159	908.461
fig|536231.75.peg.873	6250	5904	3265	7035	6666	8864
fig|536231.75.peg.874	16817	13580	8726	10080	10464	17724
fig|536231.75.peg.875	36142.205	31489.112	21495.255	30766	26841	41981
fig|536231.75.peg.876	29	30	33	87	42	116
fig|536231.75.peg.877	582	671	603	379	335	597
fig|536231.75.peg.878	18522	8971.088	8116	8217	7197	11567
fig|536231.75.peg.879	48426.602	22782.204	18298	51960	46501	62508
fig|536231.75.peg.880	335	187	121	73	34	120
fig|536231.75.peg.881	146570.844	51053.443	55772.362	34437.727	33154.768	48166.773
fig|536231.75.peg.882	9479.994	4516.099	2796	2306	1860	3274
fig|536231.75.peg.883	15485.213	7010.125	4640.106	4162	3661	5688
fig|536231.75.peg.884	618	1061	446	97	57	107
fig|536231.75.peg.885	16141.065	15831.003	15879	13457	11573	19057
fig|536231.75.peg.886	12849	12332.03	9824	13200	13934	20350
fig|536231.75.peg.887	15969.697	12080.059	9417	11346	13241	24419
fig|536231.75.peg.888	2	24	9	0	0	0
fig|536231.75.peg.889	35729	26024.148	18443	10368	12124	19249
fig|536231.75.peg.890	8	11	0	6	23	0
fig|536231.75.peg.891	34	17	12	30	14	4
fig|536231.75.peg.892	10	8	2	15	31	17
